t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000038,0.000963,0.000002,-0.000010,-0.000000,0.000001,-0.001000,-0.000000
0.002000,0.300606,-0.106931,-0.000007,0.000006,0.000301,-0.000106,-0.002000,-0.000000
0.003000,0.588801,-0.207425,0.000000,-0.000010,0.000891,-0.000309,-0.003000,-0.000000
0.004000,0.865104,-0.305947,0.000012,-0.000004,0.001761,-0.000601,-0.004000,-0.000000
0.005000,1.134890,-0.401746,0.000000,-0.000006,0.002905,-0.000977,-0.005000,-0.000000
0.006000,1.392307,-0.493702,0.000004,-0.000008,0.004312,-0.001427,-0.006000,-0.000000
0.007000,1.639500,-0.583333,0.000011,-0.000002,0.005972,-0.001946,-0.007000,-0.000000
0.008000,1.879631,-0.669834,0.000005,-0.000011,0.007881,-0.002526,-0.008000,-0.000000
0.009000,2.107601,-0.755111,0.000017,0.000003,0.010027,-0.003163,-0.009000,-0.000000
0.010000,2.331181,-0.837607,0.000004,-0.000007,0.012405,-0.003850,-0.010000,-0.000000
0.011000,2.544316,-0.918667,0.000002,-0.000004,0.015007,-0.004583,-0.011000,-0.000000
0.012000,2.748160,-0.997275,0.000008,-0.000004,0.017824,-0.005355,-0.012000,-0.000000
0.013000,2.945609,-1.072952,0.000008,-0.000026,0.020850,-0.006160,-0.013000,-0.000000
0.014000,3.129375,-1.148442,0.000042,-0.000011,0.024072,-0.006996,-0.014000,-0.000000
0.015000,3.313502,-1.223487,0.000031,-0.000019,0.027490,-0.007858,-0.015000,-0.000000
0.016000,3.484057,-1.294226,0.000064,-0.000036,0.031092,-0.008740,-0.016000,-0.000000
0.017000,3.649940,-1.366673,0.000079,-0.000035,0.034873,-0.009641,-0.017000,-0.000000
0.018000,3.809671,-1.437709,0.000094,-0.000042,0.038828,-0.010555,-0.018000,-0.000000
0.019000,3.962472,-1.506523,0.000116,-0.000064,0.042949,-0.011479,-0.019000,-0.000000
0.020000,4.109947,-1.577210,0.000129,-0.000064,0.047231,-0.012412,-0.020000,-0.000000
0.021000,4.250444,-1.646441,0.000151,-0.000070,0.051667,-0.013350,-0.021000,-0.000000
0.022000,4.385511,-1.714081,0.000174,-0.000093,0.056253,-0.014289,-0.021999,-0.000000
0.023000,4.512135,-1.779805,0.000219,-0.000122,0.060980,-0.015225,-0.022999,-0.000001
0.024000,4.634762,-1.849718,0.000248,-0.000111,0.065843,-0.016160,-0.023999,-0.000001
0.025000,4.751571,-1.916126,0.000290,-0.000133,0.070837,-0.017089,-0.024999,-0.000001
0.026000,4.865444,-1.983310,0.000319,-0.000157,0.075958,-0.018010,-0.025999,-0.000001
