t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000067,0.000221,0.000001,-0.000003,-0.000000,0.000000,-0.001000,-0.000000
0.002000,0.314673,-0.039392,0.000007,-0.000003,0.000315,-0.000039,-0.002000,-0.000000
0.003000,0.619695,-0.077795,0.000001,-0.000004,0.000934,-0.000122,-0.003000,-0.000000
0.004000,0.912161,-0.114042,0.000005,-0.000010,0.001844,-0.000250,-0.004000,-0.000000
0.005000,1.194946,-0.149851,0.000001,-0.000003,0.003035,-0.000427,-0.005000,-0.000000
0.006000,1.464378,-0.183337,0.000017,0.000003,0.004493,-0.000656,-0.006000,-0.000000
0.007000,1.730443,-0.214646,-0.000007,-0.000006,0.006214,-0.000938,-0.007000,-0.000000
0.008000,1.980158,-0.244336,0.000011,-0.000000,0.008180,-0.001276,-0.008000,-0.000000
0.009000,2.221814,-0.271267,0.000024,-0.000005,0.010383,-0.001670,-0.009000,-0.000000
0.010000,2.457143,-0.296494,0.000022,-0.000011,0.012815,-0.002122,-0.010000,-0.000000
0.011000,2.684093,-0.320009,0.000019,-0.000011,0.015467,-0.002634,-0.011000,-0.000000
0.012000,2.901038,-0.341547,0.000029,-0.000007,0.018328,-0.003208,-0.012000,-0.000000
0.013000,3.113087,-0.360161,0.000021,-0.000017,0.021393,-0.003843,-0.013000,-0.000000
0.014000,3.314167,-0.377080,0.000035,-0.000015,0.024650,-0.004541,-0.014000,-0.000000
0.015000,3.506642,-0.391345,0.000059,-0.000015,0.028089,-0.005302,-0.015000,-0.000000
0.016000,3.695824,-0.402741,0.000063,-0.000028,0.031705,-0.006126,-0.016000,-0.000000
0.017000,3.874575,-0.414174,0.000089,-0.000009,0.035487,-0.007016,-0.017000,-0.000000
0.018000,4.047975,-0.420552,0.000113,-0.000023,0.039430,-0.007969,-0.018000,-0.000000
0.019000,4.216772,-0.426064,0.000128,-0.000023,0.043527,-0.008986,-0.019000,-0.000000
0.020000,4.377910,-0.428120,0.000156,-0.000034,0.047771,-0.010067,-0.020000,-0.000000
0.021000,4.534989,-0.428570,0.000175,-0.000039,0.052155,-0.011212,-0.020999,-0.000000
0.022000,4.684685,-0.426295,0.000209,-0.000046,0.056671,-0.012421,-0.021999,-0.000000
0.023000,4.830120,-0.421824,0.000238,-0.000054,0.061315,-0.013693,-0.022999,-0.000000
0.024000,4.971396,-0.413338,0.000266,-0.000084,0.066081,-0.015026,-0.023999,-0.000000
0.025000,5.104715,-0.404778,0.000314,-0.000084,0.070960,-0.016422,-0.024999,-0.000000
0.026000,5.236109,-0.392846,0.000349,-0.000101,0.075950,-0.017879,-0.025998,-0.000000
