t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001023,0.000228,-0.000006,-0.000007,0.000001,0.000000,-0.001000,-0.000000
0.002000,0.298237,-0.105818,0.000009,0.000009,0.000299,-0.000106,-0.002000,0.000000
0.003000,0.588948,-0.208136,-0.000002,0.000009,0.000890,-0.000309,-0.003000,0.000000
0.004000,0.866836,-0.305609,0.000002,0.000003,0.001761,-0.000601,-0.004000,0.000000
0.005000,1.135495,-0.402105,-0.000004,0.000018,0.002906,-0.000977,-0.005000,0.000000
0.006000,1.393221,-0.492347,0.000001,0.000003,0.004314,-0.001426,-0.006000,0.000000
0.007000,1.640380,-0.580983,0.000010,0.000003,0.005975,-0.001942,-0.007000,0.000000
0.008000,1.879272,-0.666457,0.000014,-0.000009,0.007884,-0.002519,-0.008000,0.000000
0.009000,2.109473,-0.753072,0.000010,0.000016,0.010031,-0.003154,-0.009000,0.000000
0.010000,2.332432,-0.834367,0.000003,0.000000,0.012411,-0.003838,-0.010000,0.000000
0.011000,2.543149,-0.914424,0.000017,0.000006,0.015012,-0.004566,-0.011000,0.000000
0.012000,2.748595,-0.993126,0.000014,0.000005,0.017829,-0.005334,-0.012000,0.000000
0.013000,2.944060,-1.068573,0.000027,-0.000007,0.020853,-0.006135,-0.013000,0.000000
0.014000,3.131299,-1.144406,0.000041,0.000001,0.024076,-0.006967,-0.014000,0.000000
0.015000,3.314820,-1.217175,0.000037,-0.000025,0.027495,-0.007823,-0.015000,0.000000
0.016000,3.486519,-1.289874,0.000060,-0.000023,0.031099,-0.008700,-0.016000,0.000000
0.017000,3.651498,-1.362276,0.000081,-0.000014,0.034881,-0.009596,-0.017000,0.000000
0.018000,3.811497,-1.432498,0.000096,-0.000027,0.038837,-0.010505,-0.018000,0.000000
0.019000,3.966594,-1.502873,0.000101,-0.000038,0.042961,-0.011426,-0.019000,-0.000000
0.020000,4.110505,-1.571236,0.000140,-0.000046,0.047243,-0.012352,-0.020000,-0.000000
0.021000,4.251766,-1.640883,0.000157,-0.000048,0.051680,-0.013285,-0.021000,-0.000000
0.022000,4.385208,-1.708807,0.000189,-0.000057,0.056264,-0.014218,-0.021999,-0.000000
0.023000,4.513788,-1.775591,0.000221,-0.000079,0.060991,-0.015150,-0.022999,-0.000000
0.024000,4.636653,-1.842309,0.000255,-0.000100,0.065855,-0.016077,-0.023999,-0.000000
0.025000,4.752596,-1.909572,0.000301,-0.000108,0.070849,-0.016999,-0.024999,-0.000000
0.026000,4.865345,-1.976313,0.000338,-0.000128,0.075969,-0.017913,-0.025999,-0.000000
