t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000740,-0.001288,-0.000005,0.000015,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.317924,-0.001710,0.000001,0.000010,0.000319,-0.000003,-0.002000,0.000000
0.003000,0.624782,-0.004261,-0.000001,0.000031,0.000943,-0.000007,-0.003000,0.000000
0.004000,0.919727,-0.003265,0.000002,0.000010,0.001863,-0.000011,-0.004000,0.000000
0.005000,1.204904,-0.004031,-0.000003,0.000010,0.003068,-0.000015,-0.005000,0.000000
0.006000,1.477710,-0.006097,0.000005,0.000026,0.004546,-0.000021,-0.006000,0.000000
0.007000,1.742540,-0.006213,-0.000000,0.000020,0.006288,-0.000027,-0.007000,0.000000
0.008000,1.995525,-0.006679,0.000008,0.000017,0.008284,-0.000034,-0.008000,0.000000
0.009000,2.240208,-0.006321,0.000011,0.000006,0.010524,-0.000040,-0.009000,0.000000
0.010000,2.477129,-0.007822,0.000005,0.000016,0.013001,-0.000048,-0.010000,0.000000
0.011000,2.705490,-0.009299,-0.000001,0.000026,0.015707,-0.000057,-0.011000,0.000000
0.012000,2.921712,-0.009392,0.000017,0.000021,0.018628,-0.000066,-0.012000,0.000000
0.013000,3.131022,-0.009071,0.000029,0.000011,0.021759,-0.000075,-0.013000,0.000000
0.014000,3.334466,-0.009585,0.000029,0.000010,0.025094,-0.000085,-0.014000,0.000000
0.015000,3.528351,-0.010112,0.000042,0.000010,0.028622,-0.000095,-0.015000,0.000000
0.016000,3.714200,-0.010627,0.000061,0.000010,0.032336,-0.000106,-0.016000,0.000000
0.017000,3.894085,-0.011577,0.000075,0.000016,0.036231,-0.000117,-0.017000,0.000000
0.018000,4.066770,-0.011679,0.000093,0.000012,0.040297,-0.000129,-0.018000,0.000000
0.019000,4.232714,-0.012296,0.000113,0.000014,0.044530,-0.000141,-0.019000,0.000000
0.020000,4.393998,-0.012836,0.000125,0.000015,0.048924,-0.000154,-0.020000,0.000000
0.021000,4.546246,-0.013295,0.000156,0.000016,0.053470,-0.000167,-0.021000,0.000000
0.022000,4.694405,-0.013739,0.000178,0.000016,0.058165,-0.000181,-0.021999,0.000000
0.023000,4.836681,-0.013698,0.000202,0.000011,0.063001,-0.000195,-0.022999,0.000000
0.024000,4.969616,-0.014428,0.000253,0.000016,0.067971,-0.000209,-0.023999,0.000000
0.025000,5.100095,-0.013577,0.000288,0.000002,0.073071,-0.000223,-0.024999,0.000000
0.026000,5.224809,-0.015566,0.000330,0.000021,0.078296,-0.000238,-0.025999,0.000000
0.027000,5.343245,-0.014962,0.000382,0.000010,0.083639,-0.000253,-0.026998,0.000000
