t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000072,0.001320,0.000000,-0.000016,0.000000,0.000001,-0.001000,-0.000000
0.002000,0.314789,-0.033120,0.000010,-0.000010,0.000315,-0.000032,-0.002000,-0.000000
0.003000,0.621107,-0.066199,0.000001,-0.000010,0.000936,-0.000093,-0.003000,-0.000000
0.004000,0.912038,-0.096484,0.000018,-0.000026,0.001850,-0.000176,-0.004000,-0.000000
0.005000,1.195742,-0.128029,0.000013,-0.000021,0.003048,-0.000276,-0.005000,-0.000000
0.006000,1.466401,-0.159118,0.000024,-0.000011,0.004519,-0.000389,-0.006000,-0.000000
0.007000,1.729548,-0.189517,0.000019,-0.000006,0.006254,-0.000511,-0.007000,-0.000000
0.008000,1.980883,-0.218426,0.000028,-0.000011,0.008243,-0.000636,-0.008000,-0.000000
0.009000,2.226327,-0.248454,0.000015,-0.000006,0.010479,-0.000761,-0.009000,-0.000000
0.010000,2.459158,-0.276741,0.000026,-0.000016,0.012949,-0.000880,-0.010000,-0.000000
0.011000,2.684944,-0.306155,0.000027,-0.000017,0.015647,-0.000992,-0.011000,-0.000000
0.012000,2.901508,-0.336644,0.000032,-0.000006,0.018564,-0.001094,-0.012000,-0.000000
0.013000,3.112310,-0.366755,0.000024,-0.000006,0.021692,-0.001182,-0.013000,-0.000000
0.014000,3.311236,-0.397272,0.000042,-0.000001,0.025021,-0.001254,-0.014000,-0.000000
0.015000,3.504292,-0.427210,0.000051,-0.000011,0.028544,-0.001306,-0.015000,-0.000000
0.016000,3.687657,-0.457847,0.000077,-0.000017,0.032252,-0.001336,-0.016000,-0.000000
0.017000,3.865577,-0.489883,0.000094,-0.000017,0.036137,-0.001342,-0.017000,-0.000000
0.018000,4.035567,-0.521956,0.000120,-0.000023,0.040193,-0.001322,-0.018000,-0.000000
0.019000,4.200496,-0.556418,0.000138,-0.000014,0.044413,-0.001275,-0.019000,-0.000000
0.020000,4.359939,-0.590540,0.000154,-0.000019,0.048792,-0.001200,-0.019999,-0.000000
0.021000,4.511759,-0.625114,0.000181,-0.000028,0.053322,-0.001093,-0.020999,-0.000000
0.022000,4.657770,-0.662769,0.000209,-0.000013,0.057996,-0.000956,-0.021999,-0.000000
0.023000,4.797287,-0.699633,0.000245,-0.000018,0.062808,-0.000785,-0.022999,-0.000000
0.024000,4.932639,-0.738536,0.000276,-0.000013,0.067752,-0.000582,-0.023999,-0.000000
0.025000,5.059927,-0.776447,0.000328,-0.000028,0.072821,-0.000342,-0.024998,-0.000000
0.026000,5.185005,-0.818059,0.000364,-0.000018,0.078011,-0.000068,-0.025998,-0.000000
