t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000205,-0.001007,-0.000001,0.000012,-0.000000,-0.000001,-0.001000,0.000000
0.002000,0.297825,-0.107953,0.000008,0.000018,0.000298,-0.000109,-0.002000,0.000000
0.003000,0.587677,-0.210545,0.000001,0.000008,0.000887,-0.000315,-0.003000,0.000000
0.004000,0.865772,-0.310245,-0.000001,0.000011,0.001757,-0.000612,-0.004000,0.000000
0.005000,1.134812,-0.407053,-0.000011,0.000013,0.002901,-0.000993,-0.005000,0.000000
0.006000,1.392624,-0.499001,-0.000010,0.000001,0.004309,-0.001448,-0.006000,0.000000
0.007000,1.639953,-0.589379,-0.000006,0.000005,0.005971,-0.001973,-0.007000,0.000000
0.008000,1.878504,-0.676372,-0.000003,-0.000001,0.007879,-0.002560,-0.008000,0.000000
0.009000,2.108218,-0.761190,-0.000002,-0.000007,0.010025,-0.003203,-0.009000,0.000000
0.010000,2.327852,-0.844344,0.000007,-0.000002,0.012401,-0.003897,-0.010000,0.000000
0.011000,2.540765,-0.926163,0.000004,0.000002,0.015000,-0.004637,-0.011000,0.000000
0.012000,2.745622,-1.004543,0.000005,-0.000012,0.017816,-0.005416,-0.012000,0.000000
0.013000,2.939637,-1.081844,0.000022,-0.000010,0.020837,-0.006231,-0.013000,0.000000
0.014000,3.126837,-1.158742,0.000033,-0.000000,0.024057,-0.007077,-0.014000,0.000000
0.015000,3.308557,-1.234127,0.000035,-0.000001,0.027472,-0.007950,-0.015000,0.000000
0.016000,3.480758,-1.305450,0.000057,-0.000025,0.031072,-0.008844,-0.016000,0.000000
0.017000,3.643963,-1.377974,0.000088,-0.000017,0.034848,-0.009756,-0.017000,0.000000
0.018000,3.804607,-1.449002,0.000097,-0.000033,0.038799,-0.010682,-0.018000,0.000000
0.019000,3.957532,-1.519659,0.000115,-0.000042,0.042917,-0.011620,-0.019000,-0.000000
0.020000,4.102772,-1.590236,0.000141,-0.000039,0.047194,-0.012566,-0.020000,-0.000000
0.021000,4.240998,-1.659102,0.000176,-0.000045,0.051623,-0.013517,-0.021000,-0.000000
0.022000,4.376205,-1.727041,0.000199,-0.000069,0.056202,-0.014470,-0.021999,-0.000000
0.023000,4.503659,-1.793465,0.000237,-0.000099,0.060923,-0.015420,-0.022999,-0.000000
0.024000,4.626891,-1.861054,0.000268,-0.000119,0.065781,-0.016368,-0.023999,-0.000000
0.025000,4.744401,-1.929235,0.000302,-0.000130,0.070771,-0.017310,-0.024999,-0.000000
0.026000,4.856027,-1.995657,0.000346,-0.000157,0.075887,-0.018244,-0.025999,-0.000001
