t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001936,-0.000435,0.000012,0.000005,-0.000002,-0.000000,-0.001000,0.000000
0.002000,0.316283,0.000661,0.000013,-0.000006,0.000314,0.000000,-0.002000,-0.000000
0.003000,0.620640,0.000299,0.000027,0.000000,0.000935,0.000001,-0.003000,-0.000000
0.004000,0.918045,0.000900,0.000014,-0.000005,0.001853,0.000001,-0.004000,-0.000000
0.005000,1.202126,0.001022,0.000017,-0.000005,0.003055,0.000002,-0.005000,-0.000000
0.006000,1.477956,-0.000582,0.000006,0.000015,0.004533,0.000002,-0.006000,0.000000
0.007000,1.739337,0.000872,0.000023,-0.000000,0.006272,0.000003,-0.007000,0.000000
0.008000,1.994099,0.000636,0.000021,0.000004,0.008267,0.000003,-0.008000,0.000000
0.009000,2.237656,0.001285,0.000031,-0.000002,0.010504,0.000005,-0.009000,0.000000
0.010000,2.475301,0.002030,0.000022,-0.000009,0.012980,0.000007,-0.010000,-0.000000
0.011000,2.703452,0.000871,0.000017,0.000005,0.015683,0.000008,-0.011000,0.000000
0.012000,2.921004,0.001399,0.000027,0.000001,0.018604,0.000009,-0.012000,0.000000
0.013000,3.129866,0.000227,0.000042,0.000016,0.021734,0.000009,-0.013000,0.000000
0.014000,3.332640,0.002613,0.000046,-0.000011,0.025066,0.000012,-0.014000,0.000000
0.015000,3.525319,0.002223,0.000068,-0.000006,0.028592,0.000014,-0.015000,0.000000
0.016000,3.714626,0.001888,0.000066,-0.000001,0.032306,0.000016,-0.016000,0.000000
0.017000,3.895000,0.001103,0.000076,0.000010,0.036201,0.000017,-0.017000,0.000000
0.018000,4.064735,0.002105,0.000113,-0.000001,0.040266,0.000019,-0.018000,0.000000
0.019000,4.231866,0.002105,0.000126,0.000000,0.044498,0.000021,-0.019000,0.000000
0.020000,4.392052,0.002743,0.000144,-0.000007,0.048890,0.000024,-0.019999,0.000000
0.021000,4.543472,0.002275,0.000181,-0.000000,0.053434,0.000026,-0.020999,0.000000
0.022000,4.690611,0.002735,0.000210,-0.000005,0.058124,0.000029,-0.021999,-0.000000
0.023000,4.832825,0.002336,0.000236,0.000000,0.062957,0.000031,-0.022999,-0.000000
0.024000,4.967482,0.002453,0.000276,-0.000000,0.067924,0.000034,-0.023999,-0.000000
0.025000,5.099007,0.002897,0.000305,-0.000005,0.073023,0.000037,-0.024998,-0.000000
0.026000,5.222004,0.003253,0.000358,-0.000008,0.078245,0.000040,-0.025998,-0.000000
0.027000,5.341979,0.003525,0.000401,-0.000011,0.083587,0.000043,-0.026998,-0.000000
