t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000252,0.001006,0.000003,-0.000011,-0.000000,0.000001,-0.001000,-0.000000
0.002000,0.310859,-0.065113,0.000003,-0.000005,0.000311,-0.000064,-0.002000,-0.000000
0.003000,0.611880,-0.128582,-0.000004,-0.000005,0.000923,-0.000188,-0.003000,-0.000000
0.004000,0.897436,-0.190273,0.000016,0.000010,0.001824,-0.000364,-0.004000,-0.000000
0.005000,1.177335,-0.249237,0.000006,0.000004,0.003006,-0.000586,-0.005000,-0.000000
0.006000,1.446269,-0.306903,-0.000000,0.000005,0.004462,-0.000848,-0.006000,-0.000000
0.007000,1.701442,-0.362704,0.000018,0.000010,0.006176,-0.001144,-0.007000,0.000000
0.008000,1.952251,-0.417775,0.000003,0.000009,0.008145,-0.001469,-0.008000,0.000000
0.009000,2.190610,-0.471094,0.000008,0.000008,0.010358,-0.001818,-0.009000,0.000000
0.010000,2.421678,-0.523070,0.000004,-0.000001,0.012807,-0.002186,-0.010000,0.000000
0.011000,2.641756,-0.574143,0.000015,-0.000006,0.015481,-0.002568,-0.011000,0.000000
0.012000,2.854481,-0.624765,0.000021,-0.000012,0.018374,-0.002960,-0.012000,0.000000
0.013000,3.058718,-0.675624,0.000028,-0.000009,0.021477,-0.003360,-0.013000,0.000000
0.014000,3.255553,-0.727310,0.000032,0.000007,0.024783,-0.003765,-0.014000,0.000000
0.015000,3.443839,-0.774723,0.000049,-0.000020,0.028284,-0.004168,-0.015000,0.000000
0.016000,3.623758,-0.825441,0.000069,-0.000007,0.031970,-0.004570,-0.016000,0.000000
0.017000,3.797716,-0.874503,0.000086,-0.000014,0.035836,-0.004965,-0.017000,-0.000000
0.018000,3.964819,-0.923337,0.000105,-0.000025,0.039875,-0.005350,-0.018000,-0.000000
0.019000,4.125226,-0.973623,0.000125,-0.000020,0.044081,-0.005726,-0.019000,-0.000000
0.020000,4.279750,-1.021994,0.000146,-0.000042,0.048447,-0.006087,-0.020000,-0.000000
0.021000,4.426419,-1.073655,0.000177,-0.000026,0.052964,-0.006434,-0.020999,-0.000000
0.022000,4.567130,-1.123641,0.000212,-0.000033,0.057628,-0.006763,-0.021999,-0.000000
0.023000,4.704065,-1.175358,0.000237,-0.000031,0.062433,-0.007074,-0.022999,-0.000000
0.024000,4.833089,-1.225937,0.000281,-0.000041,0.067373,-0.007363,-0.023999,-0.000000
0.025000,4.958428,-1.277521,0.000316,-0.000051,0.072442,-0.007630,-0.024999,-0.000000
0.026000,5.077540,-1.329706,0.000362,-0.000059,0.077634,-0.007873,-0.025998,-0.000000
