t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000641,0.000869,-0.000004,-0.000010,0.000001,0.000001,-0.001000,-0.000000
0.002000,0.318245,-0.001868,-0.000001,-0.000000,0.000319,-0.000001,-0.002000,-0.000000
0.003000,0.625529,-0.003705,-0.000005,0.000000,0.000944,-0.000005,-0.003000,-0.000000
0.004000,0.920112,-0.007138,-0.000001,0.000021,0.001865,-0.000012,-0.004000,0.000000
0.005000,1.204322,-0.006972,0.000000,-0.000000,0.003069,-0.000019,-0.005000,0.000000
0.006000,1.480351,-0.009025,-0.000012,0.000005,0.004549,-0.000028,-0.006000,0.000000
0.007000,1.744583,-0.010144,-0.000014,0.000000,0.006294,-0.000038,-0.007000,0.000000
0.008000,1.996965,-0.012552,-0.000002,0.000011,0.008291,-0.000051,-0.008000,0.000000
0.009000,2.240708,-0.013448,0.000006,0.000005,0.010531,-0.000064,-0.009000,0.000000
0.010000,2.477222,-0.015191,0.000003,0.000010,0.013009,-0.000079,-0.010000,0.000000
0.011000,2.704616,-0.016113,0.000003,0.000005,0.015713,-0.000095,-0.011000,0.000000
0.012000,2.922767,-0.017003,0.000009,0.000001,0.018636,-0.000112,-0.012000,0.000000
0.013000,3.132384,-0.019053,0.000018,0.000011,0.021768,-0.000131,-0.013000,0.000000
0.014000,3.332264,-0.018556,0.000041,-0.000009,0.025101,-0.000150,-0.014000,0.000000
0.015000,3.527407,-0.020815,0.000046,0.000004,0.028628,-0.000171,-0.015000,0.000000
0.016000,3.713598,-0.022843,0.000064,0.000016,0.032342,-0.000194,-0.016000,0.000000
0.017000,3.895427,-0.023853,0.000065,0.000016,0.036237,-0.000217,-0.017000,0.000000
0.018000,4.065646,-0.024450,0.000098,0.000011,0.040303,-0.000242,-0.018000,0.000000
0.019000,4.230743,-0.025285,0.000124,0.000010,0.044534,-0.000267,-0.019000,0.000000
0.020000,4.390904,-0.026268,0.000143,0.000011,0.048924,-0.000293,-0.020000,0.000000
0.021000,4.546772,-0.026754,0.000152,0.000006,0.053471,-0.000320,-0.021000,0.000000
0.022000,4.691271,-0.027698,0.000197,0.000007,0.058162,-0.000348,-0.021999,0.000000
0.023000,4.832258,-0.029281,0.000230,0.000017,0.062995,-0.000377,-0.022999,0.000000
0.024000,4.967450,-0.027841,0.000268,-0.000009,0.067962,-0.000405,-0.023999,0.000000
0.025000,5.097403,-0.029195,0.000307,-0.000003,0.073060,-0.000434,-0.024999,0.000000
0.026000,5.221988,-0.030587,0.000350,0.000005,0.078282,-0.000465,-0.025999,0.000000
0.027000,5.341294,-0.030617,0.000397,-0.000003,0.083623,-0.000495,-0.026998,0.000000
