t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000631,-0.000991,0.000002,0.000013,-0.000001,-0.000001,-0.001000,0.000000
0.002000,0.300944,-0.100190,0.000005,0.000002,0.000300,-0.000101,-0.002000,0.000000
0.003000,0.592264,-0.197971,-0.000000,0.000012,0.000894,-0.000295,-0.003000,0.000000
0.004000,0.871921,-0.289178,0.000006,-0.000009,0.001770,-0.000570,-0.004000,0.000000
0.005000,1.142173,-0.381442,-0.000001,0.000011,0.002921,-0.000925,-0.005000,0.000000
0.006000,1.402078,-0.467759,-0.000000,-0.000001,0.004337,-0.001349,-0.006000,0.000000
0.007000,1.650959,-0.551876,0.000008,-0.000004,0.006008,-0.001836,-0.007000,0.000000
0.008000,1.890813,-0.634341,0.000012,-0.000000,0.007927,-0.002380,-0.008000,0.000000
0.009000,2.123093,-0.714786,0.000008,-0.000001,0.010085,-0.002976,-0.009000,0.000000
0.010000,2.345327,-0.793820,0.000011,0.000009,0.012475,-0.003619,-0.010000,0.000000
0.011000,2.559821,-0.869474,0.000012,-0.000001,0.015090,-0.004301,-0.011000,0.000000
0.012000,2.766149,-0.944424,0.000012,-0.000003,0.017920,-0.005019,-0.012000,0.000000
0.013000,2.964611,-1.019575,0.000009,0.000012,0.020960,-0.005770,-0.013000,0.000000
0.014000,3.154172,-1.090705,0.000019,0.000002,0.024201,-0.006546,-0.014000,0.000000
0.015000,3.335100,-1.159559,0.000038,-0.000017,0.027634,-0.007343,-0.015000,0.000000
0.016000,3.508120,-1.228419,0.000062,-0.000024,0.031252,-0.008157,-0.016000,0.000000
0.017000,3.675129,-1.297625,0.000079,-0.000022,0.035050,-0.008985,-0.017000,0.000000
0.018000,3.834655,-1.366375,0.000102,-0.000014,0.039019,-0.009826,-0.018000,0.000000
0.019000,3.991788,-1.432740,0.000105,-0.000042,0.043158,-0.010674,-0.019000,-0.000000
0.020000,4.137501,-1.499359,0.000138,-0.000043,0.047456,-0.011526,-0.020000,-0.000000
0.021000,4.278342,-1.564552,0.000168,-0.000061,0.051907,-0.012378,-0.021000,-0.000000
0.022000,4.415188,-1.630528,0.000187,-0.000075,0.056508,-0.013230,-0.021999,-0.000000
0.023000,4.544231,-1.695520,0.000222,-0.000090,0.061251,-0.014078,-0.022999,-0.000000
0.024000,4.666305,-1.760714,0.000267,-0.000096,0.066128,-0.014920,-0.023999,-0.000000
0.025000,4.786423,-1.827244,0.000292,-0.000101,0.071139,-0.015755,-0.024999,-0.000000
0.026000,4.897905,-1.891381,0.000345,-0.000119,0.076273,-0.016580,-0.025999,-0.000000
