t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000807,-0.001744,0.000001,0.000022,-0.000001,-0.000002,-0.001000,0.000000
0.002000,0.300733,-0.100072,0.000007,0.000012,0.000300,-0.000102,-0.002000,0.000000
0.003000,0.592111,-0.195080,0.000006,0.000002,0.000894,-0.000292,-0.003000,0.000000
0.004000,0.874016,-0.288365,-0.000004,0.000005,0.001772,-0.000567,-0.004000,0.000000
0.005000,1.143942,-0.377836,-0.000005,0.000006,0.002924,-0.000919,-0.005000,0.000000
0.006000,1.403929,-0.464505,-0.000005,0.000007,0.004342,-0.001339,-0.006000,0.000000
0.007000,1.653646,-0.548124,-0.000001,0.000004,0.006016,-0.001822,-0.007000,0.000000
0.008000,1.894826,-0.629952,-0.000003,0.000005,0.007938,-0.002362,-0.008000,0.000000
0.009000,2.126408,-0.709077,-0.000001,0.000000,0.010100,-0.002952,-0.009000,0.000000
0.010000,2.347798,-0.786980,0.000008,0.000009,0.012492,-0.003587,-0.010000,0.000000
0.011000,2.560887,-0.862418,0.000019,0.000009,0.015107,-0.004262,-0.011000,0.000000
0.012000,2.768915,-0.936735,0.000010,0.000001,0.017940,-0.004973,-0.012000,0.000000
0.013000,2.964921,-1.008443,0.000028,-0.000005,0.020979,-0.005712,-0.013000,0.000000
0.014000,3.155353,-1.080173,0.000032,-0.000005,0.024220,-0.006477,-0.014000,0.000000
0.015000,3.339435,-1.150226,0.000032,-0.000017,0.027657,-0.007264,-0.015000,0.000000
0.016000,3.512585,-1.220418,0.000052,-0.000003,0.031278,-0.008070,-0.016000,0.000000
0.017000,3.680016,-1.287738,0.000070,-0.000017,0.035079,-0.008889,-0.017000,0.000000
0.018000,3.841875,-1.356122,0.000080,-0.000016,0.039054,-0.009718,-0.018000,0.000000
0.019000,3.994197,-1.422242,0.000111,-0.000023,0.043194,-0.010555,-0.019000,0.000000
0.020000,4.142491,-1.488474,0.000131,-0.000032,0.047495,-0.011395,-0.020000,0.000000
0.021000,4.283976,-1.553869,0.000157,-0.000045,0.051950,-0.012237,-0.021000,0.000000
0.022000,4.418470,-1.619748,0.000190,-0.000045,0.056552,-0.013077,-0.021999,-0.000000
0.023000,4.549272,-1.684092,0.000216,-0.000069,0.061298,-0.013913,-0.022999,-0.000000
0.024000,4.670341,-1.748758,0.000268,-0.000072,0.066177,-0.014742,-0.023999,-0.000000
0.025000,4.789033,-1.812102,0.000309,-0.000101,0.071187,-0.015562,-0.024999,-0.000000
0.026000,4.904135,-1.878368,0.000337,-0.000105,0.076324,-0.016372,-0.025999,-0.000000
