t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000520,0.001261,-0.000000,-0.000016,0.000001,0.000001,-0.001000,-0.000000
0.002000,0.301094,-0.108493,-0.000013,-0.000000,0.000302,-0.000107,-0.002000,-0.000000
0.003000,0.588105,-0.212297,-0.000006,0.000005,0.000891,-0.000315,-0.003000,-0.000000
0.004000,0.864605,-0.311997,0.000001,0.000004,0.001761,-0.000614,-0.004000,-0.000000
0.005000,1.132471,-0.408977,-0.000002,0.000004,0.002902,-0.000996,-0.005000,-0.000000
0.006000,1.389277,-0.501980,0.000003,-0.000001,0.004307,-0.001455,-0.006000,-0.000000
0.007000,1.636749,-0.593658,0.000004,0.000009,0.005965,-0.001984,-0.007000,0.000000
0.008000,1.878250,-0.681070,-0.000011,-0.000013,0.007873,-0.002575,-0.008000,-0.000000
0.009000,2.106591,-0.767078,-0.000005,-0.000008,0.010018,-0.003224,-0.009000,-0.000000
0.010000,2.326825,-0.851665,-0.000003,0.000002,0.012394,-0.003926,-0.010000,-0.000000
0.011000,2.539324,-0.932057,-0.000000,-0.000014,0.014992,-0.004672,-0.011000,-0.000000
0.012000,2.742152,-1.011955,0.000009,-0.000011,0.017804,-0.005459,-0.012000,-0.000000
0.013000,2.938005,-1.090268,0.000013,-0.000012,0.020824,-0.006282,-0.013000,-0.000000
0.014000,3.125735,-1.166851,0.000021,-0.000014,0.024044,-0.007137,-0.014000,-0.000000
0.015000,3.306728,-1.241751,0.000028,-0.000024,0.027458,-0.008018,-0.015000,-0.000000
0.016000,3.477353,-1.315071,0.000054,-0.000026,0.031055,-0.008921,-0.016000,-0.000000
0.017000,3.644006,-1.388294,0.000063,-0.000030,0.034833,-0.009843,-0.017000,-0.000000
0.018000,3.802501,-1.459543,0.000084,-0.000041,0.038783,-0.010780,-0.018000,-0.000000
0.019000,3.953226,-1.531399,0.000111,-0.000033,0.042898,-0.011730,-0.019000,-0.000000
0.020000,4.100396,-1.600837,0.000128,-0.000055,0.047174,-0.012687,-0.020000,-0.000000
0.021000,4.238861,-1.669962,0.000161,-0.000065,0.051604,-0.013650,-0.021000,-0.000000
0.022000,4.372926,-1.738543,0.000188,-0.000082,0.056181,-0.014614,-0.022000,-0.000000
0.023000,4.501582,-1.807349,0.000214,-0.000095,0.060902,-0.015579,-0.022999,-0.000000
0.024000,4.621750,-1.874820,0.000262,-0.000109,0.065758,-0.016540,-0.023999,-0.000000
0.025000,4.740139,-1.944116,0.000288,-0.000116,0.070746,-0.017498,-0.024999,-0.000001
0.026000,4.852576,-2.010485,0.000327,-0.000150,0.075861,-0.018447,-0.025999,-0.000001
