t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000744,0.000477,-0.000003,-0.000008,0.000001,0.000000,-0.001000,-0.000000
0.002000,0.298509,-0.106885,0.000006,-0.000002,0.000299,-0.000106,-0.002000,-0.000000
0.003000,0.588310,-0.211381,-0.000005,0.000005,0.000889,-0.000313,-0.003000,-0.000000
0.004000,0.865252,-0.311691,-0.000001,0.000014,0.001759,-0.000612,-0.004000,0.000000
0.005000,1.131926,-0.406840,0.000006,0.000004,0.002900,-0.000992,-0.005000,0.000000
0.006000,1.390917,-0.500122,-0.000002,-0.000002,0.004306,-0.001449,-0.006000,0.000000
0.007000,1.638578,-0.589660,0.000002,-0.000012,0.005966,-0.001974,-0.007000,0.000000
0.008000,1.877514,-0.678056,-0.000000,-0.000009,0.007873,-0.002562,-0.008000,-0.000000
0.009000,2.105881,-0.763628,0.000008,-0.000004,0.010018,-0.003208,-0.009000,-0.000000
0.010000,2.327976,-0.848345,-0.000001,0.000004,0.012394,-0.003906,-0.010000,0.000000
0.011000,2.539316,-0.928939,0.000008,-0.000001,0.014992,-0.004649,-0.011000,0.000000
0.012000,2.744109,-1.008538,0.000006,-0.000005,0.017806,-0.005433,-0.012000,0.000000
0.013000,2.939027,-1.085452,0.000019,-0.000013,0.020826,-0.006251,-0.013000,-0.000000
0.014000,3.123655,-1.160625,0.000049,-0.000015,0.024044,-0.007099,-0.014000,-0.000000
0.015000,3.305379,-1.236746,0.000049,-0.000011,0.027455,-0.007975,-0.015000,-0.000000
0.016000,3.479652,-1.311138,0.000053,-0.000012,0.031055,-0.008875,-0.016000,-0.000000
0.017000,3.644914,-1.381928,0.000075,-0.000034,0.034833,-0.009791,-0.017000,-0.000000
0.018000,3.802688,-1.453864,0.000099,-0.000032,0.038782,-0.010722,-0.018000,-0.000000
0.019000,3.956125,-1.525982,0.000110,-0.000028,0.042899,-0.011666,-0.019000,-0.000000
0.020000,4.103193,-1.595039,0.000128,-0.000051,0.047177,-0.012618,-0.020000,-0.000000
0.021000,4.242231,-1.663810,0.000159,-0.000064,0.051609,-0.013574,-0.021000,-0.000000
0.022000,4.375484,-1.733028,0.000189,-0.000069,0.056188,-0.014533,-0.021999,-0.000000
0.023000,4.502335,-1.800496,0.000229,-0.000087,0.060908,-0.015491,-0.022999,-0.000000
0.024000,4.625367,-1.868736,0.000259,-0.000101,0.065766,-0.016446,-0.023999,-0.000000
0.025000,4.741946,-1.936441,0.000299,-0.000115,0.070755,-0.017396,-0.024999,-0.000000
0.026000,4.854941,-2.003304,0.000334,-0.000144,0.075871,-0.018338,-0.025999,-0.000001
