t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000248,0.000890,-0.000000,-0.000011,0.000000,0.000001,-0.001000,-0.000000
0.002000,0.306679,-0.083662,0.000001,-0.000006,0.000307,-0.000083,-0.002000,-0.000000
0.003000,0.604348,-0.164956,-0.000012,-0.000012,0.000913,-0.000243,-0.003000,-0.000000
0.004000,0.886645,-0.243565,0.000001,-0.000001,0.001803,-0.000473,-0.004000,-0.000000
0.005000,1.160862,-0.319892,-0.000000,0.000005,0.002971,-0.000766,-0.005000,-0.000000
0.006000,1.425616,-0.392064,-0.000003,-0.000012,0.004408,-0.001113,-0.006000,-0.000000
0.007000,1.679769,-0.462997,-0.000002,-0.000017,0.006104,-0.001510,-0.007000,-0.000000
0.008000,1.924649,-0.533485,-0.000005,-0.000007,0.008052,-0.001952,-0.008000,-0.000000
0.009000,2.159043,-0.601515,0.000001,-0.000002,0.010240,-0.002433,-0.009000,-0.000000
0.010000,2.384916,-0.666758,0.000008,-0.000013,0.012661,-0.002946,-0.010000,-0.000000
0.011000,2.601728,-0.731889,0.000017,-0.000009,0.015307,-0.003488,-0.011000,-0.000000
0.012000,2.810056,-0.795650,0.000027,-0.000007,0.018170,-0.004054,-0.012000,-0.000000
0.013000,3.014043,-0.858911,0.000015,-0.000011,0.021245,-0.004640,-0.013000,-0.000000
0.014000,3.207756,-0.920276,0.000021,-0.000019,0.024522,-0.005242,-0.014000,-0.000000
0.015000,3.392020,-0.981304,0.000038,-0.000018,0.027993,-0.005856,-0.015000,-0.000000
0.016000,3.569924,-1.041900,0.000051,-0.000018,0.031650,-0.006478,-0.016000,-0.000000
0.017000,3.741348,-1.100518,0.000065,-0.000037,0.035489,-0.007103,-0.017000,-0.000000
0.018000,3.904698,-1.159471,0.000086,-0.000045,0.039500,-0.007730,-0.018000,-0.000000
0.019000,4.060081,-1.218175,0.000118,-0.000049,0.043676,-0.008356,-0.019000,-0.000000
0.020000,4.210115,-1.277557,0.000145,-0.000047,0.048012,-0.008979,-0.020000,-0.000000
0.021000,4.354433,-1.334908,0.000174,-0.000069,0.052501,-0.009593,-0.021000,-0.000000
0.022000,4.493651,-1.395285,0.000196,-0.000060,0.057138,-0.010201,-0.021999,-0.000000
0.023000,4.624727,-1.454487,0.000237,-0.000058,0.061916,-0.010798,-0.022999,-0.000000
0.024000,4.751615,-1.511630,0.000275,-0.000085,0.066830,-0.011381,-0.023999,-0.000001
0.025000,4.873818,-1.570895,0.000310,-0.000094,0.071874,-0.011950,-0.024999,-0.000001
0.026000,4.992232,-1.631356,0.000337,-0.000097,0.077046,-0.012503,-0.025999,-0.000001
