t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001113,0.001364,-0.000004,-0.000019,0.000001,0.000001,-0.001000,-0.000000
0.002000,0.303319,-0.100368,-0.000009,-0.000011,0.000304,-0.000099,-0.002000,-0.000000
0.003000,0.593941,-0.197049,-0.000009,-0.000016,0.000900,-0.000291,-0.003000,-0.000000
0.004000,0.873246,-0.289705,-0.000004,-0.000026,0.001777,-0.000568,-0.004000,-0.000000
0.005000,1.140952,-0.381070,0.000006,-0.000011,0.002927,-0.000922,-0.005000,-0.000000
0.006000,1.401441,-0.469083,-0.000000,-0.000011,0.004342,-0.001347,-0.006000,-0.000000
0.007000,1.650752,-0.553620,0.000004,-0.000016,0.006013,-0.001836,-0.007000,-0.000000
0.008000,1.893585,-0.636092,-0.000009,-0.000028,0.007934,-0.002382,-0.008000,-0.000000
0.009000,2.121672,-0.716422,0.000012,-0.000019,0.010092,-0.002979,-0.009000,-0.000000
0.010000,2.345619,-0.795501,0.000004,-0.000019,0.012482,-0.003623,-0.010000,-0.000000
0.011000,2.559343,-0.871294,0.000010,-0.000029,0.015096,-0.004307,-0.011000,-0.000000
0.012000,2.764325,-0.947083,0.000016,-0.000021,0.017925,-0.005028,-0.012000,-0.000000
0.013000,2.962519,-1.020729,0.000018,-0.000025,0.020963,-0.005780,-0.013000,-0.000000
0.014000,3.152682,-1.091302,0.000025,-0.000048,0.024202,-0.006557,-0.014000,-0.000000
0.015000,3.335115,-1.164040,0.000029,-0.000035,0.027635,-0.007358,-0.015000,-0.000000
0.016000,3.507618,-1.233410,0.000054,-0.000037,0.031253,-0.008177,-0.016000,-0.000000
0.017000,3.674595,-1.301089,0.000074,-0.000055,0.035051,-0.009009,-0.017000,-0.000000
0.018000,3.836052,-1.370060,0.000084,-0.000056,0.039022,-0.009853,-0.018000,-0.000000
0.019000,3.988638,-1.437910,0.000111,-0.000053,0.043158,-0.010706,-0.019000,-0.000000
0.020000,4.136132,-1.503483,0.000136,-0.000076,0.047455,-0.011562,-0.020000,-0.000001
0.021000,4.278108,-1.568827,0.000159,-0.000099,0.051906,-0.012419,-0.021000,-0.000001
0.022000,4.412705,-1.637243,0.000186,-0.000081,0.056505,-0.013277,-0.022000,-0.000001
0.023000,4.541625,-1.701759,0.000222,-0.000103,0.061246,-0.014132,-0.022999,-0.000001
0.024000,4.664701,-1.767360,0.000261,-0.000111,0.066123,-0.014980,-0.023999,-0.000001
0.025000,4.784445,-1.832680,0.000290,-0.000130,0.071132,-0.015821,-0.024999,-0.000001
0.026000,4.899153,-1.898283,0.000321,-0.000147,0.076269,-0.016652,-0.025999,-0.000001
