t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001844,-0.000546,-0.000012,-0.000000,0.000002,-0.000001,-0.001000,-0.000000
0.002000,0.307174,-0.093499,-0.000020,0.000004,0.000309,-0.000094,-0.002000,0.000000
0.003000,0.597892,-0.181330,-0.000003,0.000002,0.000908,-0.000271,-0.003000,0.000000
0.004000,0.879319,-0.267516,0.000002,0.000010,0.001792,-0.000525,-0.004000,0.000000
0.005000,1.152243,-0.350392,-0.000003,0.000006,0.002952,-0.000848,-0.005000,0.000000
0.006000,1.412891,-0.429803,0.000007,-0.000000,0.004377,-0.001234,-0.006000,0.000000
0.007000,1.666901,-0.509253,-0.000007,0.000009,0.006063,-0.001677,-0.007000,0.000000
0.008000,1.908274,-0.583497,0.000005,-0.000005,0.007996,-0.002170,-0.008000,0.000000
0.009000,2.141037,-0.658107,0.000009,0.000004,0.010170,-0.002708,-0.009000,0.000000
0.010000,2.367349,-0.729421,0.000003,-0.000012,0.012578,-0.003285,-0.010000,0.000000
0.011000,2.583199,-0.800977,0.000004,-0.000003,0.015210,-0.003897,-0.011000,0.000000
0.012000,2.790146,-0.870425,0.000012,0.000001,0.018059,-0.004539,-0.012000,0.000000
0.013000,2.989594,-0.937944,0.000018,-0.000006,0.021117,-0.005206,-0.013000,0.000000
0.014000,3.182889,-1.004257,0.000017,-0.000020,0.024378,-0.005894,-0.014000,0.000000
0.015000,3.364237,-1.068922,0.000043,-0.000028,0.027830,-0.006597,-0.015000,-0.000000
0.016000,3.539133,-1.134508,0.000064,-0.000020,0.031468,-0.007314,-0.016000,-0.000000
0.017000,3.709367,-1.198828,0.000074,-0.000027,0.035287,-0.008041,-0.017000,-0.000000
0.018000,3.870661,-1.262832,0.000097,-0.000025,0.039279,-0.008775,-0.018000,-0.000000
0.019000,4.028187,-1.326638,0.000105,-0.000030,0.043438,-0.009512,-0.019000,-0.000000
0.020000,4.174018,-1.388172,0.000150,-0.000038,0.047755,-0.010249,-0.020000,-0.000000
0.021000,4.319656,-1.450790,0.000159,-0.000053,0.052229,-0.010983,-0.021000,-0.000000
0.022000,4.457167,-1.514566,0.000182,-0.000046,0.056850,-0.011714,-0.021999,-0.000000
0.023000,4.585237,-1.576084,0.000232,-0.000051,0.061611,-0.012438,-0.022999,-0.000000
0.024000,4.711404,-1.637717,0.000264,-0.000068,0.066509,-0.013151,-0.023999,-0.000000
0.025000,4.831640,-1.700636,0.000299,-0.000070,0.071538,-0.013854,-0.024999,-0.000000
0.026000,4.943898,-1.761774,0.000358,-0.000084,0.076690,-0.014543,-0.025999,-0.000000
