t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.258087,0.000121,0.000000,0.000000,-0.000000,0.000000,-0.000811,-0.000000
0.001000,0.258365,-0.000271,-0.000002,0.000005,0.000258,0.000000,-0.001811,0.000000
0.002000,0.566615,0.000300,0.000001,-0.000000,0.000825,0.000000,-0.002811,0.000000
0.003000,0.866511,0.001006,-0.000015,-0.000007,0.001691,0.000001,-0.003811,-0.000000
0.004000,1.150549,0.000037,0.000001,0.000006,0.002842,0.000001,-0.004811,-0.000000
0.005000,1.428755,0.000340,-0.000013,0.000005,0.004271,0.000002,-0.005811,0.000000
0.006000,1.693699,-0.000122,-0.000008,0.000012,0.005964,0.000002,-0.006811,0.000000
0.007000,1.949804,0.000148,-0.000008,0.000011,0.007914,0.000002,-0.007811,0.000000
0.008000,2.196208,0.000794,-0.000005,0.000005,0.010110,0.000003,-0.008811,0.000000
0.009000,2.433227,0.001901,-0.000001,-0.000007,0.012543,0.000005,-0.009811,0.000000
0.010000,2.661883,0.001838,0.000001,-0.000005,0.015205,0.000006,-0.010811,0.000000
0.011000,2.882960,0.001378,-0.000002,0.000002,0.018088,0.000008,-0.011811,0.000000
0.012000,3.092577,0.000751,0.000017,0.000011,0.021181,0.000008,-0.012811,0.000000
0.013000,3.298870,0.001318,0.000008,0.000006,0.024480,0.000010,-0.013811,0.000000
0.014000,3.493275,0.001460,0.000026,0.000005,0.027973,0.000011,-0.014811,0.000000
0.015000,3.680094,0.001193,0.000048,0.000010,0.031653,0.000012,-0.015811,0.000000
0.016000,3.861076,0.001278,0.000063,0.000010,0.035514,0.000014,-0.016811,0.000000
0.017000,4.034869,0.002254,0.000081,-0.000000,0.039549,0.000016,-0.017811,0.000000
0.018000,4.202813,0.001905,0.000096,0.000005,0.043752,0.000018,-0.018811,0.000000
0.019000,4.363993,0.002907,0.000115,-0.000006,0.048116,0.000021,-0.019811,0.000000
0.020000,4.515658,0.002420,0.000157,0.000001,0.052632,0.000023,-0.020811,0.000000
0.021000,4.665506,0.002979,0.000175,-0.000005,0.057297,0.000026,-0.021811,0.000000
0.022000,4.808588,0.002994,0.000201,-0.000005,0.062106,0.000029,-0.022811,0.000000
0.023000,4.944394,0.002876,0.000240,-0.000003,0.067050,0.000032,-0.023810,0.000000
0.024000,5.075809,0.003130,0.000276,-0.000005,0.072126,0.000035,-0.024810,0.000000
0.025000,5.199720,0.002372,0.000328,0.000005,0.077326,0.000038,-0.025810,0.000000
0.026000,5.319814,0.002917,0.000376,-0.000001,0.082645,0.000040,-0.026810,0.000000
0.027000,5.437503,0.002040,0.000411,0.000010,0.088083,0.000043,-0.027809,0.000000
0.028000,5.546362,0.002420,0.000474,0.000007,0.093629,0.000045,-0.028809,0.000000
0.029000,5.650127,0.003420,0.000545,-0.000004,0.099279,0.000048,-0.029809,0.000000
