t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001636,-0.001328,0.000007,0.000021,-0.000002,-0.000001,-0.001000,0.000000
0.002000,0.297184,-0.107003,0.000014,0.000010,0.000296,-0.000108,-0.002000,0.000000
0.003000,0.584603,-0.210084,0.000020,0.000015,0.000882,-0.000314,-0.003000,0.000000
0.004000,0.863803,-0.309496,0.000013,0.000010,0.001750,-0.000610,-0.004000,0.000000
0.005000,1.132556,-0.405569,0.000007,0.000006,0.002892,-0.000990,-0.005000,0.000000
0.006000,1.390484,-0.499839,0.000003,0.000018,0.004297,-0.001446,-0.006000,0.000000
0.007000,1.637316,-0.587683,0.000016,-0.000002,0.005956,-0.001969,-0.007000,0.000000
0.008000,1.878582,-0.678194,-0.000004,0.000018,0.007864,-0.002558,-0.008000,0.000000
0.009000,2.106728,-0.761856,0.000008,0.000007,0.010010,-0.003202,-0.009000,0.000000
0.010000,2.325068,-0.843735,0.000027,0.000003,0.012383,-0.003896,-0.010000,0.000000
0.011000,2.539170,-0.925257,0.000019,-0.000000,0.014980,-0.004635,-0.011000,0.000000
0.012000,2.744692,-1.004144,0.000015,-0.000012,0.017794,-0.005415,-0.012000,0.000000
0.013000,2.938964,-1.081416,0.000031,-0.000011,0.020815,-0.006229,-0.013000,0.000000
0.014000,3.127472,-1.158535,0.000035,-0.000004,0.024036,-0.007075,-0.014000,0.000000
0.015000,3.307607,-1.233385,0.000046,-0.000005,0.027449,-0.007948,-0.015000,0.000000
0.016000,3.480568,-1.306041,0.000061,-0.000017,0.031049,-0.008843,-0.016000,0.000000
0.017000,3.644479,-1.377459,0.000090,-0.000024,0.034826,-0.009754,-0.017000,0.000000
0.018000,3.802954,-1.449574,0.000110,-0.000020,0.038775,-0.010681,-0.018000,0.000000
0.019000,3.956610,-1.519023,0.000126,-0.000044,0.042892,-0.011619,-0.019000,0.000000
0.020000,4.103149,-1.590668,0.000142,-0.000035,0.047170,-0.012566,-0.020000,0.000000
0.021000,4.243598,-1.660254,0.000163,-0.000042,0.051602,-0.013519,-0.020999,-0.000000
0.022000,4.376996,-1.728486,0.000195,-0.000056,0.056182,-0.014473,-0.021999,-0.000000
0.023000,4.503849,-1.796712,0.000233,-0.000063,0.060903,-0.015427,-0.022999,-0.000000
0.024000,4.625432,-1.864074,0.000274,-0.000078,0.065759,-0.016378,-0.023999,-0.000000
0.025000,4.743372,-1.932260,0.000306,-0.000090,0.070748,-0.017324,-0.024999,-0.000000
0.026000,4.856100,-1.999063,0.000342,-0.000116,0.075864,-0.018261,-0.025998,-0.000000
