t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000472,0.000180,0.000003,-0.000000,-0.000000,0.000000,-0.001000,-0.000000
0.002000,0.302479,-0.103793,-0.000011,0.000011,0.000302,-0.000104,-0.002000,0.000000
0.003000,0.592432,-0.201323,-0.000009,-0.000000,0.000896,-0.000300,-0.003000,0.000000
0.004000,0.872357,-0.296630,-0.000012,-0.000001,0.001773,-0.000584,-0.004000,0.000000
0.005000,1.140432,-0.389181,-0.000008,0.000010,0.002922,-0.000946,-0.005000,0.000000
0.006000,1.397567,-0.477042,0.000006,0.000004,0.004334,-0.001379,-0.006000,0.000000
0.007000,1.647071,-0.562971,0.000007,-0.000001,0.006002,-0.001877,-0.007000,0.000000
0.008000,1.888399,-0.647837,-0.000002,0.000003,0.007918,-0.002435,-0.008000,0.000000
0.009000,2.117809,-0.729006,0.000009,0.000003,0.010072,-0.003045,-0.009000,0.000000
0.010000,2.339442,-0.809107,0.000013,0.000008,0.012458,-0.003703,-0.010000,0.000000
0.011000,2.553047,-0.886482,0.000016,0.000003,0.015066,-0.004403,-0.011000,0.000000
0.012000,2.760129,-0.962161,0.000010,-0.000011,0.017892,-0.005139,-0.012000,0.000000
0.013000,2.955412,-1.036830,0.000026,-0.000005,0.020925,-0.005908,-0.013000,0.000000
0.014000,3.144351,-1.110245,0.000035,-0.000004,0.024158,-0.006704,-0.014000,0.000000
0.015000,3.327234,-1.181028,0.000040,-0.000025,0.027586,-0.007523,-0.015000,0.000000
0.016000,3.500638,-1.252240,0.000056,-0.000022,0.031199,-0.008361,-0.016000,0.000000
0.017000,3.667058,-1.320574,0.000078,-0.000041,0.034992,-0.009214,-0.017000,-0.000000
0.018000,3.827432,-1.391921,0.000090,-0.000022,0.038957,-0.010081,-0.018000,-0.000000
0.019000,3.981800,-1.458923,0.000107,-0.000045,0.043090,-0.010955,-0.019000,-0.000000
0.020000,4.127750,-1.526790,0.000136,-0.000046,0.047382,-0.011836,-0.020000,-0.000000
0.021000,4.267128,-1.593274,0.000171,-0.000056,0.051827,-0.012718,-0.021000,-0.000000
0.022000,4.404144,-1.660115,0.000187,-0.000072,0.056422,-0.013601,-0.021999,-0.000000
0.023000,4.532463,-1.724412,0.000226,-0.000103,0.061158,-0.014479,-0.022999,-0.000000
0.024000,4.655984,-1.790958,0.000259,-0.000111,0.066032,-0.015353,-0.023999,-0.000000
0.025000,4.774654,-1.857003,0.000293,-0.000127,0.071036,-0.016219,-0.024999,-0.000000
0.026000,4.888414,-1.921574,0.000330,-0.000159,0.076168,-0.017075,-0.025999,-0.000001
