t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001307,0.000004,0.000008,0.000005,-0.000001,0.000000,-0.001000,0.000000
0.002000,0.302024,-0.101039,-0.000003,-0.000005,0.000301,-0.000101,-0.002000,0.000000
0.003000,0.590217,-0.198807,0.000010,0.000006,0.000892,-0.000295,-0.003000,0.000000
0.004000,0.869823,-0.291953,0.000013,-0.000005,0.001767,-0.000574,-0.004000,0.000000
0.005000,1.139487,-0.383363,0.000011,-0.000002,0.002915,-0.000931,-0.005000,-0.000000
0.006000,1.399705,-0.472379,0.000005,0.000004,0.004328,-0.001359,-0.006000,0.000000
0.007000,1.649670,-0.559810,0.000000,0.000024,0.005999,-0.001854,-0.007000,0.000000
0.008000,1.889968,-0.641447,0.000004,0.000009,0.007916,-0.002406,-0.008000,0.000000
0.009000,2.120572,-0.721679,0.000010,0.000003,0.010073,-0.003009,-0.009000,0.000000
0.010000,2.343382,-0.800776,0.000009,0.000003,0.012461,-0.003658,-0.010000,0.000000
0.011000,2.557859,-0.878091,0.000007,0.000003,0.015074,-0.004350,-0.011000,0.000000
0.012000,2.763690,-0.952515,0.000011,-0.000011,0.017903,-0.005076,-0.012000,0.000000
0.013000,2.960842,-1.027073,0.000016,-0.000005,0.020940,-0.005835,-0.013000,0.000000
0.014000,3.148731,-1.098736,0.000034,-0.000011,0.024176,-0.006619,-0.014000,0.000000
0.015000,3.330033,-1.171223,0.000045,0.000001,0.027606,-0.007428,-0.015000,0.000000
0.016000,3.504571,-1.240306,0.000059,-0.000015,0.031222,-0.008254,-0.016000,0.000000
0.017000,3.672874,-1.308646,0.000070,-0.000034,0.035018,-0.009094,-0.017000,0.000000
0.018000,3.832041,-1.377847,0.000093,-0.000027,0.038987,-0.009947,-0.018000,0.000000
0.019000,3.985316,-1.444025,0.000119,-0.000048,0.043121,-0.010806,-0.019000,-0.000000
0.020000,4.132842,-1.511844,0.000139,-0.000049,0.047416,-0.011671,-0.020000,-0.000000
0.021000,4.274497,-1.579561,0.000159,-0.000048,0.051866,-0.012539,-0.021000,-0.000000
0.022000,4.411157,-1.645518,0.000179,-0.000067,0.056465,-0.013407,-0.021999,-0.000000
0.023000,4.539115,-1.710788,0.000219,-0.000079,0.061205,-0.014271,-0.022999,-0.000000
0.024000,4.662890,-1.776979,0.000251,-0.000086,0.066082,-0.015130,-0.023999,-0.000000
0.025000,4.780779,-1.840603,0.000294,-0.000119,0.071090,-0.015979,-0.024999,-0.000000
0.026000,4.893174,-1.906424,0.000338,-0.000127,0.076223,-0.016819,-0.025999,-0.000001
