t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001350,0.000005,-0.000008,-0.000005,0.000001,0.000000,-0.001000,-0.000000
0.002000,0.301313,-0.099862,0.000003,-0.000001,0.000303,-0.000100,-0.002000,-0.000000
0.003000,0.591955,-0.195912,0.000005,-0.000005,0.000896,-0.000291,-0.003000,-0.000000
0.004000,0.872637,-0.288921,0.000002,-0.000008,0.001773,-0.000567,-0.004000,-0.000000
0.005000,1.143261,-0.378658,-0.000002,-0.000015,0.002925,-0.000919,-0.005000,-0.000000
0.006000,1.400781,-0.465449,0.000012,-0.000011,0.004339,-0.001340,-0.006000,-0.000000
0.007000,1.651133,-0.549976,0.000010,-0.000013,0.006011,-0.001825,-0.007000,-0.000000
0.008000,1.893074,-0.632901,0.000002,-0.000011,0.007931,-0.002368,-0.008000,-0.000000
0.009000,2.125564,-0.713992,-0.000005,-0.000003,0.010092,-0.002963,-0.009000,-0.000000
0.010000,2.345544,-0.790406,0.000016,-0.000012,0.012482,-0.003602,-0.010000,-0.000000
0.011000,2.561585,-0.867370,0.000006,-0.000012,0.015098,-0.004282,-0.011000,-0.000000
0.012000,2.767697,-0.942036,0.000007,-0.000015,0.017930,-0.004998,-0.012000,-0.000000
0.013000,2.964235,-1.014002,0.000022,-0.000026,0.020969,-0.005743,-0.013000,-0.000000
0.014000,3.153027,-1.086145,0.000034,-0.000021,0.024208,-0.006514,-0.014000,-0.000000
0.015000,3.335462,-1.156964,0.000042,-0.000023,0.027641,-0.007308,-0.015000,-0.000000
0.016000,3.510042,-1.226254,0.000056,-0.000030,0.031261,-0.008120,-0.016000,-0.000000
0.017000,3.676821,-1.295115,0.000075,-0.000029,0.035060,-0.008946,-0.017000,-0.000000
0.018000,3.839045,-1.362082,0.000085,-0.000050,0.039033,-0.009782,-0.018000,-0.000000
0.019000,3.990759,-1.428466,0.000120,-0.000057,0.043170,-0.010625,-0.019000,-0.000000
0.020000,4.136640,-1.493855,0.000155,-0.000071,0.047466,-0.011472,-0.020000,-0.000000
0.021000,4.280124,-1.560479,0.000167,-0.000082,0.051919,-0.012320,-0.021000,-0.000000
0.022000,4.417068,-1.627773,0.000183,-0.000081,0.056520,-0.013169,-0.021999,-0.000000
0.023000,4.544957,-1.691465,0.000227,-0.000105,0.061263,-0.014013,-0.022999,-0.000001
0.024000,4.668610,-1.756410,0.000264,-0.000120,0.066142,-0.014850,-0.023999,-0.000001
0.025000,4.787267,-1.821960,0.000300,-0.000129,0.071152,-0.015680,-0.024999,-0.000001
0.026000,4.901107,-1.885920,0.000339,-0.000157,0.076288,-0.016499,-0.025999,-0.000001
