t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001378,0.000249,0.000009,-0.000004,-0.000001,0.000000,-0.001000,-0.000000
0.002000,0.316854,0.013434,0.000007,-0.000006,0.000315,0.000014,-0.002000,-0.000000
0.003000,0.624323,0.025662,-0.000000,-0.000002,0.000940,0.000035,-0.003000,-0.000000
0.004000,0.918689,0.037277,0.000004,0.000005,0.001859,0.000058,-0.004000,-0.000000
0.005000,1.202343,0.049357,0.000008,0.000005,0.003062,0.000079,-0.005000,-0.000000
0.006000,1.473782,0.061881,0.000023,-0.000000,0.004537,0.000095,-0.006000,-0.000000
0.007000,1.738422,0.073777,0.000018,0.000005,0.006277,0.000101,-0.007000,0.000000
0.008000,1.993996,0.086894,0.000009,0.000001,0.008273,0.000094,-0.008000,0.000000
0.009000,2.239071,0.100042,0.000007,0.000000,0.010513,0.000070,-0.009000,0.000000
0.010000,2.473539,0.113577,0.000016,0.000001,0.012988,0.000026,-0.010000,0.000000
0.011000,2.701150,0.127449,0.000013,0.000006,0.015689,-0.000042,-0.011000,0.000000
0.012000,2.918705,0.143457,0.000022,-0.000005,0.018607,-0.000134,-0.012000,0.000000
0.013000,3.128703,0.158995,0.000029,-0.000001,0.021734,-0.000254,-0.013000,0.000000
0.014000,3.330384,0.175019,0.000039,0.000009,0.025061,-0.000405,-0.014000,0.000000
0.015000,3.525276,0.193741,0.000047,-0.000000,0.028580,-0.000587,-0.015000,0.000000
0.016000,3.709676,0.212473,0.000076,0.000001,0.032281,-0.000803,-0.016000,0.000000
0.017000,3.889687,0.232233,0.000091,0.000005,0.036158,-0.001055,-0.017000,0.000000
0.018000,4.063873,0.254986,0.000101,-0.000012,0.040206,-0.001343,-0.018000,0.000000
0.019000,4.227868,0.276875,0.000137,-0.000006,0.044414,-0.001669,-0.019000,0.000000
0.020000,4.390528,0.300535,0.000144,-0.000003,0.048780,-0.002035,-0.020000,0.000000
0.021000,4.543129,0.325037,0.000178,0.000004,0.053292,-0.002441,-0.020999,0.000000
0.022000,4.689818,0.352941,0.000215,-0.000013,0.057945,-0.002888,-0.021999,0.000000
0.023000,4.832640,0.380807,0.000245,-0.000013,0.062735,-0.003376,-0.022999,-0.000000
0.024000,4.969325,0.409343,0.000281,-0.000004,0.067654,-0.003908,-0.023999,-0.000000
0.025000,5.099465,0.440235,0.000330,-0.000006,0.072694,-0.004482,-0.024999,-0.000000
0.026000,5.226650,0.472592,0.000368,-0.000008,0.077854,-0.005100,-0.025998,-0.000000
0.027000,5.346826,0.507525,0.000423,-0.000023,0.083124,-0.005760,-0.026998,-0.000000
