t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001915,0.001276,-0.000009,-0.000022,0.000002,0.000001,-0.001000,-0.000000
0.002000,0.300741,-0.108377,-0.000011,-0.000006,0.000303,-0.000107,-0.002000,-0.000000
0.003000,0.589730,-0.212998,-0.000017,-0.000006,0.000894,-0.000316,-0.003000,-0.000000
0.004000,0.866670,-0.311995,-0.000012,-0.000021,0.001765,-0.000614,-0.004000,-0.000000
0.005000,1.133312,-0.409973,-0.000010,-0.000011,0.002908,-0.000998,-0.005000,-0.000000
0.006000,1.390842,-0.504200,-0.000012,-0.000012,0.004314,-0.001458,-0.006000,-0.000000
0.007000,1.639561,-0.595791,-0.000019,-0.000013,0.005975,-0.001989,-0.007000,-0.000000
0.008000,1.878188,-0.684530,-0.000021,-0.000014,0.007883,-0.002584,-0.008000,-0.000000
0.009000,2.105442,-0.769604,-0.000006,-0.000019,0.010027,-0.003236,-0.009000,-0.000000
0.010000,2.325632,-0.853540,-0.000003,-0.000020,0.012402,-0.003939,-0.010000,-0.000000
0.011000,2.537429,-0.936562,-0.000001,-0.000009,0.014998,-0.004689,-0.011000,-0.000000
0.012000,2.739982,-1.015578,0.000011,-0.000018,0.017808,-0.005480,-0.012000,-0.000000
0.013000,2.937030,-1.094509,0.000007,-0.000021,0.020828,-0.006307,-0.013000,-0.000000
0.014000,3.126044,-1.171945,0.000006,-0.000023,0.024048,-0.007167,-0.014000,-0.000000
0.015000,3.303720,-1.246750,0.000032,-0.000024,0.027459,-0.008053,-0.015000,-0.000000
0.016000,3.476189,-1.319981,0.000048,-0.000038,0.031056,-0.008961,-0.016000,-0.000000
0.017000,3.640538,-1.393387,0.000070,-0.000034,0.034831,-0.009888,-0.017000,-0.000000
0.018000,3.799341,-1.464806,0.000089,-0.000048,0.038779,-0.010831,-0.018000,-0.000000
0.019000,3.951630,-1.535653,0.000109,-0.000060,0.042893,-0.011785,-0.019000,-0.000000
0.020000,4.096924,-1.606399,0.000134,-0.000064,0.047167,-0.012748,-0.020000,-0.000000
0.021000,4.238207,-1.676597,0.000148,-0.000076,0.051596,-0.013717,-0.021000,-0.000000
0.022000,4.370783,-1.745323,0.000183,-0.000089,0.056173,-0.014688,-0.022000,-0.000001
0.023000,4.497153,-1.812490,0.000226,-0.000113,0.060890,-0.015658,-0.023000,-0.000001
0.024000,4.620208,-1.881263,0.000254,-0.000127,0.065745,-0.016626,-0.023999,-0.000001
0.025000,4.736659,-1.948754,0.000295,-0.000148,0.070731,-0.017589,-0.024999,-0.000001
0.026000,4.848915,-2.015962,0.000333,-0.000176,0.075844,-0.018544,-0.025999,-0.000001
