t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000974,-0.000637,0.000005,0.000010,-0.000001,-0.000001,-0.001000,0.000000
0.002000,0.307431,-0.081511,0.000000,0.000005,0.000306,-0.000082,-0.002000,0.000000
0.003000,0.602701,-0.159819,0.000006,0.000011,0.000910,-0.000237,-0.003000,0.000000
0.004000,0.888441,-0.234330,0.000006,-0.000001,0.001802,-0.000458,-0.004000,0.000000
0.005000,1.162598,-0.307123,0.000011,-0.000001,0.002972,-0.000738,-0.005000,0.000000
0.006000,1.426241,-0.378573,0.000017,0.000010,0.004409,-0.001072,-0.006000,0.000000
0.007000,1.682657,-0.447242,0.000008,0.000004,0.006108,-0.001453,-0.007000,0.000000
0.008000,1.926412,-0.514745,0.000018,0.000014,0.008056,-0.001876,-0.008000,0.000000
0.009000,2.164482,-0.579770,0.000008,0.000004,0.010249,-0.002335,-0.009000,0.000000
0.010000,2.390574,-0.643903,0.000015,0.000008,0.012674,-0.002825,-0.010000,0.000000
0.011000,2.609152,-0.706228,0.000018,0.000002,0.015326,-0.003342,-0.011000,0.000000
0.012000,2.818239,-0.767824,0.000028,0.000003,0.018194,-0.003880,-0.012000,0.000000
0.013000,3.019082,-0.828100,0.000040,0.000000,0.021272,-0.004435,-0.013000,0.000000
0.014000,3.213293,-0.888205,0.000046,0.000000,0.024551,-0.005004,-0.014000,0.000000
0.015000,3.400159,-0.948025,0.000051,0.000004,0.028027,-0.005584,-0.015000,0.000000
0.016000,3.579489,-1.005428,0.000061,-0.000014,0.031690,-0.006169,-0.016000,0.000000
0.017000,3.747715,-1.063441,0.000096,-0.000009,0.035530,-0.006757,-0.017000,0.000000
0.018000,3.912494,-1.120984,0.000113,-0.000016,0.039544,-0.007345,-0.018000,0.000000
0.019000,4.071759,-1.178272,0.000125,-0.000027,0.043726,-0.007930,-0.019000,0.000000
0.020000,4.221109,-1.236361,0.000159,-0.000018,0.048066,-0.008510,-0.019999,0.000000
0.021000,4.367399,-1.292974,0.000179,-0.000035,0.052561,-0.009082,-0.020999,0.000000
0.022000,4.506131,-1.351081,0.000209,-0.000032,0.057203,-0.009645,-0.021999,0.000000
0.023000,4.638455,-1.408796,0.000245,-0.000033,0.061986,-0.010196,-0.022999,-0.000000
0.024000,4.767413,-1.465979,0.000273,-0.000049,0.066907,-0.010732,-0.023999,-0.000000
0.025000,4.887934,-1.523775,0.000321,-0.000052,0.071956,-0.011252,-0.024999,-0.000000
0.026000,5.005633,-1.581664,0.000359,-0.000066,0.077130,-0.011754,-0.025998,-0.000000
