t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001133,-0.000938,-0.000008,0.000010,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.316764,-0.026600,0.000002,0.000005,0.000318,-0.000028,-0.002000,0.000000
0.003000,0.621203,-0.051769,0.000008,0.000004,0.000940,-0.000075,-0.003000,0.000000
0.004000,0.917640,-0.076087,-0.000005,-0.000000,0.001858,-0.000137,-0.004000,0.000000
0.005000,1.199508,-0.099933,0.000005,-0.000000,0.003060,-0.000209,-0.005000,0.000000
0.006000,1.473851,-0.124021,-0.000004,0.000005,0.004537,-0.000287,-0.006000,0.000000
0.007000,1.735360,-0.146714,0.000006,-0.000001,0.006276,-0.000365,-0.007000,0.000000
0.008000,1.987663,-0.170272,0.000013,0.000004,0.008270,-0.000441,-0.008000,0.000000
0.009000,2.233837,-0.193916,-0.000001,0.000006,0.010510,-0.000511,-0.009000,0.000000
0.010000,2.468057,-0.218958,0.000003,0.000025,0.012986,-0.000573,-0.010000,0.000000
0.011000,2.693728,-0.240860,0.000009,0.000004,0.015688,-0.000619,-0.011000,0.000000
0.012000,2.911543,-0.265498,0.000011,0.000010,0.018609,-0.000649,-0.012000,0.000000
0.013000,3.120669,-0.289723,0.000017,0.000004,0.021739,-0.000660,-0.013000,0.000000
0.014000,3.321541,-0.315060,0.000027,0.000006,0.025071,-0.000648,-0.014000,0.000000
0.015000,3.513895,-0.339872,0.000045,-0.000007,0.028594,-0.000612,-0.015000,0.000000
0.016000,3.699683,-0.367667,0.000059,0.000006,0.032303,-0.000551,-0.016000,0.000000
0.017000,3.880061,-0.394294,0.000065,-0.000007,0.036192,-0.000461,-0.017000,0.000000
0.018000,4.049373,-0.423149,0.000099,-0.000000,0.040248,-0.000341,-0.018000,0.000000
0.019000,4.216213,-0.452667,0.000110,-0.000001,0.044469,-0.000190,-0.019000,0.000000
0.020000,4.375024,-0.483946,0.000133,0.000008,0.048847,-0.000007,-0.020000,0.000000
0.021000,4.525875,-0.514559,0.000171,-0.000001,0.053373,0.000211,-0.021000,0.000000
0.022000,4.671861,-0.547708,0.000205,0.000005,0.058042,0.000464,-0.021999,0.000000
0.023000,4.815352,-0.581773,0.000221,0.000006,0.062850,0.000753,-0.022999,0.000000
0.024000,4.947650,-0.616983,0.000277,0.000011,0.067787,0.001079,-0.023999,0.000000
0.025000,5.078717,-0.653354,0.000310,0.000012,0.072849,0.001442,-0.024999,0.000000
0.026000,5.202476,-0.688103,0.000362,-0.000018,0.078030,0.001847,-0.025999,0.000000
0.027000,5.322571,-0.728490,0.000408,0.000000,0.083325,0.002289,-0.026998,0.000000
