t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000080,-0.000950,-0.000001,0.000011,-0.000000,-0.000001,-0.001000,0.000000
0.002000,0.304128,-0.090142,0.000005,-0.000000,0.000304,-0.000091,-0.002000,0.000000
0.003000,0.599341,-0.178622,-0.000006,0.000010,0.000905,-0.000265,-0.003000,0.000000
0.004000,0.881063,-0.262295,0.000002,0.000010,0.001790,-0.000514,-0.004000,0.000000
0.005000,1.156938,-0.344101,-0.000019,0.000005,0.002954,-0.000831,-0.005000,0.000000
0.006000,1.418513,-0.422180,-0.000013,-0.000001,0.004385,-0.001209,-0.006000,0.000000
0.007000,1.671283,-0.499211,-0.000015,0.000004,0.006075,-0.001642,-0.007000,0.000000
0.008000,1.912091,-0.573321,-0.000000,0.000009,0.008012,-0.002125,-0.008000,0.000000
0.009000,2.146610,-0.646977,-0.000004,0.000019,0.010190,-0.002651,-0.009000,0.000000
0.010000,2.371924,-0.716553,-0.000002,0.000003,0.012602,-0.003215,-0.010000,0.000000
0.011000,2.587897,-0.784589,0.000005,-0.000011,0.015238,-0.003811,-0.011000,0.000000
0.012000,2.796153,-0.853373,0.000006,-0.000005,0.018091,-0.004435,-0.012000,0.000000
0.013000,2.995471,-0.920515,0.000015,-0.000000,0.021153,-0.005085,-0.013000,0.000000
0.014000,3.186278,-0.986174,0.000029,0.000001,0.024416,-0.005754,-0.014000,0.000000
0.015000,3.371197,-1.050096,0.000036,-0.000013,0.027873,-0.006437,-0.015000,0.000000
0.016000,3.548217,-1.113862,0.000048,-0.000020,0.031518,-0.007133,-0.016000,0.000000
0.017000,3.717556,-1.177892,0.000063,-0.000014,0.035343,-0.007838,-0.017000,0.000000
0.018000,3.879565,-1.239962,0.000086,-0.000024,0.039340,-0.008548,-0.018000,0.000000
0.019000,4.036187,-1.302422,0.000102,-0.000029,0.043504,-0.009260,-0.019000,0.000000
0.020000,4.185778,-1.363334,0.000126,-0.000046,0.047829,-0.009971,-0.020000,-0.000000
0.021000,4.329372,-1.426365,0.000147,-0.000038,0.052308,-0.010680,-0.021000,-0.000000
0.022000,4.465689,-1.486194,0.000184,-0.000061,0.056934,-0.011382,-0.022000,-0.000000
0.023000,4.598388,-1.548670,0.000206,-0.000062,0.061703,-0.012076,-0.022999,-0.000000
0.024000,4.721883,-1.608965,0.000256,-0.000075,0.066606,-0.012760,-0.023999,-0.000000
0.025000,4.843239,-1.669403,0.000290,-0.000100,0.071640,-0.013430,-0.024999,-0.000000
0.026000,4.958127,-1.731626,0.000332,-0.000103,0.076800,-0.014087,-0.025999,-0.000000
