t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001279,0.000450,0.000008,-0.000005,-0.000001,0.000000,-0.001000,-0.000000
0.002000,0.316189,-0.002814,0.000013,0.000011,0.000315,-0.000002,-0.002000,0.000000
0.003000,0.623575,-0.003734,0.000008,0.000000,0.000938,-0.000006,-0.003000,0.000000
0.004000,0.915856,-0.006214,0.000027,0.000009,0.001854,-0.000012,-0.004000,0.000000
0.005000,1.204362,-0.006810,0.000002,-0.000004,0.003059,-0.000019,-0.005000,0.000000
0.006000,1.477212,-0.009251,0.000010,0.000005,0.004536,-0.000028,-0.006000,0.000000
0.007000,1.739864,-0.009960,0.000019,-0.000005,0.006276,-0.000038,-0.007000,0.000000
0.008000,1.995029,-0.012810,0.000014,0.000011,0.008271,-0.000051,-0.008000,0.000000
0.009000,2.240433,-0.013339,0.000012,-0.000000,0.010511,-0.000064,-0.009000,0.000000
0.010000,2.474955,-0.015650,0.000022,0.000011,0.012986,-0.000080,-0.010000,0.000000
0.011000,2.701596,-0.016088,0.000027,-0.000000,0.015688,-0.000096,-0.011000,0.000000
0.012000,2.920162,-0.018719,0.000031,0.000016,0.018608,-0.000115,-0.012000,0.000000
0.013000,3.130639,-0.019092,0.000035,0.000006,0.021739,-0.000134,-0.013000,0.000000
0.014000,3.332365,-0.020700,0.000046,0.000010,0.025071,-0.000155,-0.014000,0.000000
0.015000,3.525954,-0.021419,0.000062,0.000006,0.028597,-0.000176,-0.015000,0.000000
0.016000,3.711761,-0.022536,0.000082,0.000006,0.032309,-0.000199,-0.016000,0.000000
0.017000,3.893103,-0.023134,0.000087,0.000000,0.036202,-0.000222,-0.017000,0.000000
0.018000,4.065497,-0.024136,0.000107,-0.000000,0.040267,-0.000246,-0.018000,0.000000
0.019000,4.230826,-0.025641,0.000132,0.000006,0.044498,-0.000272,-0.019000,0.000000
0.020000,4.388739,-0.026635,0.000165,0.000006,0.048887,-0.000298,-0.019999,0.000000
0.021000,4.542301,-0.027361,0.000189,0.000004,0.053429,-0.000326,-0.020999,0.000000
0.022000,4.691060,-0.028020,0.000207,0.000001,0.058120,-0.000354,-0.021999,0.000000
0.023000,4.828600,-0.028688,0.000263,-0.000000,0.062949,-0.000382,-0.022999,0.000000
0.024000,4.965652,-0.030034,0.000289,0.000006,0.067914,-0.000412,-0.023999,0.000000
0.025000,5.094338,-0.031049,0.000337,0.000009,0.073009,-0.000443,-0.024998,0.000000
0.026000,5.219758,-0.031377,0.000375,0.000004,0.078229,-0.000475,-0.025998,0.000000
0.027000,5.342760,-0.030924,0.000399,-0.000010,0.083571,-0.000506,-0.026998,0.000000
