t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000694,-0.000050,0.000004,0.000003,-0.000001,-0.000000,-0.001000,0.000000
0.002000,0.306518,-0.084253,0.000001,-0.000006,0.000306,-0.000084,-0.002000,-0.000000
0.003000,0.602485,-0.165800,-0.000002,-0.000009,0.000910,-0.000246,-0.003000,-0.000000
0.004000,0.887169,-0.244739,-0.000004,-0.000009,0.001800,-0.000477,-0.004000,-0.000000
0.005000,1.160880,-0.321480,-0.000003,-0.000003,0.002968,-0.000771,-0.005000,-0.000000
0.006000,1.423500,-0.394206,0.000006,-0.000013,0.004404,-0.001121,-0.006000,-0.000000
0.007000,1.678565,-0.466702,-0.000001,-0.000009,0.006099,-0.001521,-0.007000,-0.000000
0.008000,1.921933,-0.537150,0.000006,-0.000001,0.008044,-0.001967,-0.008000,-0.000000
0.009000,2.158147,-0.604444,0.000003,-0.000014,0.010231,-0.002451,-0.009000,-0.000000
0.010000,2.384187,-0.671904,0.000005,-0.000006,0.012652,-0.002969,-0.010000,-0.000000
0.011000,2.601323,-0.737591,0.000010,-0.000001,0.015298,-0.003517,-0.011000,-0.000000
0.012000,2.810546,-0.800978,0.000016,-0.000011,0.018161,-0.004089,-0.012000,-0.000000
0.013000,3.010542,-0.864284,0.000027,-0.000007,0.021233,-0.004680,-0.013000,-0.000000
0.014000,3.204584,-0.924804,0.000032,-0.000030,0.024508,-0.005287,-0.014000,-0.000000
0.015000,3.388827,-0.986654,0.000049,-0.000024,0.027976,-0.005906,-0.015000,-0.000000
0.016000,3.567193,-1.048475,0.000057,-0.000016,0.031632,-0.006535,-0.016000,-0.000000
0.017000,3.738031,-1.107841,0.000073,-0.000028,0.035468,-0.007168,-0.017000,-0.000000
0.018000,3.901446,-1.168024,0.000092,-0.000026,0.039477,-0.007804,-0.018000,-0.000000
0.019000,4.058322,-1.227792,0.000113,-0.000026,0.043652,-0.008440,-0.019000,-0.000000
0.020000,4.208510,-1.286653,0.000139,-0.000033,0.047987,-0.009072,-0.020000,-0.000000
0.021000,4.352718,-1.345592,0.000166,-0.000039,0.052476,-0.009697,-0.021000,-0.000000
0.022000,4.489841,-1.403260,0.000205,-0.000056,0.057112,-0.010313,-0.021999,-0.000000
0.023000,4.624067,-1.461803,0.000227,-0.000075,0.061890,-0.010919,-0.022999,-0.000000
0.024000,4.751189,-1.521600,0.000260,-0.000076,0.066805,-0.011512,-0.023999,-0.000000
0.025000,4.873015,-1.579679,0.000298,-0.000100,0.071851,-0.012089,-0.024999,-0.000000
0.026000,4.987277,-1.640456,0.000349,-0.000090,0.077020,-0.012652,-0.025999,-0.000001
