t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000939,0.000887,-0.000006,-0.000011,0.000001,0.000001,-0.001000,-0.000000
0.002000,0.320181,-0.001310,-0.000013,0.000005,0.000321,-0.000000,-0.002000,-0.000000
0.003000,0.626990,-0.001619,-0.000015,0.000000,0.000948,-0.000002,-0.003000,-0.000000
0.004000,0.919949,-0.001938,-0.000001,-0.000005,0.001868,-0.000004,-0.004000,-0.000000
0.005000,1.203975,-0.002253,0.000002,-0.000010,0.003072,-0.000006,-0.005000,-0.000000
0.006000,1.480195,-0.002971,-0.000012,-0.000010,0.004552,-0.000009,-0.006000,-0.000000
0.007000,1.743137,-0.003638,-0.000005,-0.000011,0.006295,-0.000013,-0.007000,-0.000000
0.008000,1.997393,-0.004350,-0.000005,-0.000010,0.008293,-0.000017,-0.008000,-0.000000
0.009000,2.240909,-0.005888,0.000004,0.000000,0.010534,-0.000023,-0.009000,-0.000000
0.010000,2.477821,-0.006030,-0.000001,-0.000005,0.013011,-0.000029,-0.010000,-0.000000
0.011000,2.703633,-0.005745,0.000009,-0.000016,0.015715,-0.000035,-0.011000,-0.000000
0.012000,2.922188,-0.007245,0.000012,-0.000005,0.018637,-0.000042,-0.012000,-0.000000
0.013000,3.134417,-0.007813,0.000005,-0.000005,0.021772,-0.000050,-0.013000,-0.000000
0.014000,3.334466,-0.008314,0.000026,-0.000005,0.025106,-0.000058,-0.014000,-0.000000
0.015000,3.527706,-0.008390,0.000044,-0.000010,0.028634,-0.000067,-0.015000,-0.000000
0.016000,3.714220,-0.010600,0.000059,0.000010,0.032348,-0.000077,-0.016000,-0.000000
0.018000,3.890879,-0.009698,0.000126,-0.000005,0.040130,-0.000097,-0.018000,-0.000000
0.019000,4.239565,-0.010124,0.000109,-0.000011,0.044369,-0.000107,-0.019000,-0.000000
0.020000,4.398684,-0.010623,0.000133,-0.000010,0.048768,-0.000117,-0.020000,-0.000000
0.021000,4.550887,-0.011473,0.000163,-0.000005,0.053319,-0.000129,-0.021000,-0.000000
0.022000,4.698576,-0.011446,0.000187,-0.000010,0.058018,-0.000140,-0.022000,-0.000000
0.023000,4.839861,-0.012445,0.000216,-0.000003,0.062857,-0.000153,-0.022999,-0.000000
0.024000,4.974720,-0.012491,0.000254,-0.000006,0.067832,-0.000165,-0.023999,-0.000000
0.025000,5.103502,-0.012849,0.000299,-0.000006,0.072936,-0.000178,-0.024999,-0.000000
0.026000,5.228085,-0.012421,0.000341,-0.000015,0.078164,-0.000190,-0.025999,-0.000000
0.027000,5.345909,-0.014386,0.000396,0.000005,0.083510,-0.000205,-0.026998,-0.000000
