t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.002555,0.000984,0.000017,-0.000004,-0.000003,0.000001,-0.001000,-0.000000
0.002000,0.307886,-0.071987,0.000013,-0.000008,0.000305,-0.000071,-0.002000,-0.000000
0.003000,0.606998,-0.142354,0.000008,-0.000011,0.000913,-0.000209,-0.003000,-0.000000
0.004000,0.894199,-0.211314,0.000007,0.000001,0.001811,-0.000406,-0.004000,-0.000000
0.005000,1.170008,-0.277315,0.000013,0.000006,0.002987,-0.000657,-0.005000,-0.000000
0.006000,1.436348,-0.340715,0.000015,0.000001,0.004433,-0.000952,-0.006000,-0.000000
0.007000,1.694641,-0.403719,0.000003,0.000006,0.006142,-0.001290,-0.007000,-0.000000
0.008000,1.940827,-0.463170,0.000010,-0.000005,0.008102,-0.001661,-0.008000,-0.000000
0.009000,2.177106,-0.522084,0.000021,-0.000005,0.010304,-0.002061,-0.009000,-0.000000
0.010000,2.408246,-0.581689,0.000006,0.000006,0.012743,-0.002488,-0.010000,-0.000000
0.011000,2.627489,-0.636696,0.000016,-0.000016,0.015408,-0.002934,-0.011000,-0.000000
0.012000,2.838320,-0.694026,0.000023,-0.000002,0.018290,-0.003397,-0.012000,-0.000000
0.013000,3.042518,-0.747492,0.000026,-0.000028,0.021384,-0.003870,-0.013000,-0.000000
0.014000,3.234972,-0.802915,0.000050,-0.000015,0.024677,-0.004352,-0.014000,-0.000000
0.015000,3.424480,-0.856553,0.000050,-0.000030,0.028167,-0.004839,-0.015000,-0.000000
0.016000,3.602447,-0.911358,0.000074,-0.000017,0.031842,-0.005327,-0.016000,-0.000000
0.017000,3.775673,-0.964074,0.000089,-0.000032,0.035697,-0.005814,-0.017000,-0.000000
0.018000,3.942471,-1.018750,0.000100,-0.000024,0.039727,-0.006297,-0.018000,-0.000000
0.019000,4.103218,-1.072843,0.000110,-0.000025,0.043925,-0.006774,-0.019000,-0.000000
0.020000,4.253854,-1.125600,0.000147,-0.000031,0.048280,-0.007241,-0.020000,-0.000000
0.021000,4.399946,-1.179798,0.000174,-0.000028,0.052789,-0.007696,-0.020999,-0.000000
0.022000,4.542022,-1.232176,0.000195,-0.000053,0.057446,-0.008137,-0.021999,-0.000000
0.023000,4.677005,-1.287505,0.000223,-0.000045,0.062245,-0.008563,-0.022999,-0.000000
0.024000,4.804627,-1.341183,0.000267,-0.000055,0.067178,-0.008970,-0.023999,-0.000000
0.025000,4.929016,-1.396750,0.000299,-0.000055,0.072242,-0.009359,-0.024999,-0.000000
0.026000,5.048043,-1.451438,0.000337,-0.000070,0.077430,-0.009727,-0.025998,-0.000000
