t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000340,-0.000015,0.000002,0.000002,-0.000000,-0.000000,-0.001000,0.000000
0.002000,0.298820,-0.109366,-0.000001,-0.000000,0.000298,-0.000109,-0.002000,0.000000
0.003000,0.585912,-0.215322,0.000001,0.000010,0.000883,-0.000329,-0.003000,0.000000
0.004000,0.862785,-0.315161,0.000006,-0.000004,0.001741,-0.000658,-0.004000,0.000000
0.005000,1.130505,-0.412161,0.000004,-0.000010,0.002861,-0.001096,-0.005000,-0.000000
0.006000,1.387815,-0.505994,0.000004,-0.000003,0.004233,-0.001645,-0.006000,-0.000000
0.007000,1.634995,-0.594443,0.000013,-0.000007,0.005843,-0.002303,-0.007000,-0.000000
0.008000,1.875678,-0.679630,0.000008,-0.000014,0.007684,-0.003070,-0.008000,-0.000000
0.009000,2.107162,-0.760675,0.000007,-0.000019,0.009745,-0.003946,-0.009000,-0.000000
0.010000,2.330718,-0.838617,0.000004,-0.000015,0.012017,-0.004931,-0.010000,-0.000000
0.011000,2.544646,-0.911128,0.000015,-0.000021,0.014487,-0.006022,-0.011000,-0.000000
0.012000,2.751824,-0.979792,0.000022,-0.000028,0.017149,-0.007219,-0.012000,-0.000000
0.013000,2.953926,-1.045497,0.000017,-0.000035,0.019995,-0.008522,-0.013000,-0.000000
0.014000,3.146314,-1.107715,0.000029,-0.000025,0.023013,-0.009930,-0.014000,-0.000000
0.015000,3.332992,-1.165295,0.000038,-0.000028,0.026197,-0.011440,-0.015000,-0.000000
0.016000,3.514763,-1.217290,0.000045,-0.000057,0.029540,-0.013050,-0.016000,-0.000000
0.017000,3.689266,-1.266977,0.000057,-0.000066,0.033034,-0.014760,-0.017000,-0.000000
0.018000,3.856721,-1.311929,0.000081,-0.000081,0.036669,-0.016568,-0.018000,-0.000000
0.019000,4.019311,-1.352968,0.000103,-0.000102,0.040440,-0.018471,-0.019000,-0.000000
0.020000,4.177463,-1.390727,0.000122,-0.000124,0.044340,-0.020468,-0.020000,-0.000001
0.021000,4.329549,-1.423244,0.000152,-0.000161,0.048363,-0.022556,-0.021000,-0.000001
0.022000,4.478615,-1.455486,0.000168,-0.000172,0.052503,-0.024737,-0.021999,-0.000001
0.023000,4.621057,-1.480666,0.000205,-0.000214,0.056753,-0.027006,-0.022999,-0.000001
0.024000,4.759878,-1.504036,0.000236,-0.000243,0.061108,-0.029361,-0.023999,-0.000001
0.025000,4.894752,-1.523100,0.000270,-0.000286,0.065562,-0.031801,-0.024999,-0.000001
0.026000,5.026760,-1.541768,0.000295,-0.000303,0.070112,-0.034326,-0.025999,-0.000002
