t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001204,0.000537,0.000008,-0.000006,-0.000001,0.000001,-0.001000,-0.000000
0.002000,0.316422,-0.001350,0.000012,0.000009,0.000315,-0.000001,-0.002000,0.000000
0.003000,0.624177,-0.001356,0.000004,0.000002,0.000939,-0.000002,-0.003000,0.000000
0.004000,0.918702,-0.001590,0.000009,-0.000002,0.001858,-0.000004,-0.004000,0.000000
0.005000,1.204883,-0.002191,-0.000002,-0.000001,0.003063,-0.000006,-0.005000,0.000000
0.006000,1.475639,-0.001464,0.000019,-0.000016,0.004539,-0.000007,-0.006000,-0.000000
0.007000,1.739415,-0.004117,0.000021,0.000009,0.006278,-0.000012,-0.007000,-0.000000
0.008000,1.994334,-0.003246,0.000018,-0.000006,0.008272,-0.000015,-0.008000,-0.000000
0.009000,2.238099,-0.004522,0.000027,0.000003,0.010510,-0.000019,-0.009000,-0.000000
0.010000,2.474822,-0.004111,0.000023,-0.000007,0.012985,-0.000023,-0.010000,-0.000000
0.011000,2.702679,-0.005466,0.000021,0.000004,0.015688,-0.000029,-0.011000,-0.000000
0.012000,2.920994,-0.005423,0.000026,-0.000001,0.018609,-0.000034,-0.012000,-0.000000
0.013000,3.130270,-0.006235,0.000038,0.000003,0.021739,-0.000041,-0.013000,-0.000000
0.014000,3.330874,-0.005745,0.000056,-0.000007,0.025070,-0.000046,-0.014000,-0.000000
0.015000,3.526101,-0.006559,0.000062,-0.000002,0.028596,-0.000053,-0.015000,-0.000000
0.016000,3.712310,-0.006880,0.000079,-0.000002,0.032309,-0.000060,-0.016000,-0.000000
0.017000,3.892310,-0.007701,0.000093,0.000004,0.036201,-0.000067,-0.017000,-0.000000
0.018000,4.064307,-0.008374,0.000115,0.000008,0.040265,-0.000076,-0.018000,-0.000000
0.019000,4.229127,-0.008237,0.000144,0.000003,0.044494,-0.000084,-0.018999,-0.000000
0.020000,4.391975,-0.008147,0.000146,-0.000002,0.048886,-0.000092,-0.019999,-0.000000
0.021000,4.544298,-0.008893,0.000177,0.000004,0.053431,-0.000101,-0.020999,-0.000000
0.022000,4.689923,-0.009163,0.000215,0.000004,0.058120,-0.000110,-0.021999,0.000000
0.023000,4.831681,-0.008575,0.000244,-0.000006,0.062952,-0.000119,-0.022999,-0.000000
0.024000,4.967551,-0.008909,0.000277,-0.000006,0.067920,-0.000128,-0.023999,-0.000000
0.025000,5.096873,-0.009661,0.000320,0.000000,0.073017,-0.000137,-0.024998,-0.000000
0.026000,5.220641,-0.010111,0.000368,0.000003,0.078237,-0.000147,-0.025998,-0.000000
