t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000145,-0.000856,0.000001,0.000010,-0.000000,-0.000001,-0.001000,0.000000
0.002000,0.319147,0.000882,-0.000006,-0.000005,0.000319,0.000000,-0.002000,0.000000
0.003000,0.625095,0.000495,-0.000003,0.000005,0.000944,0.000001,-0.003000,0.000000
0.004000,0.921142,0.000886,-0.000008,0.000005,0.001865,0.000001,-0.004000,0.000000
0.005000,1.205343,0.003025,-0.000006,-0.000015,0.003071,0.000004,-0.005000,0.000000
0.006000,1.478030,0.001816,0.000002,0.000004,0.004549,0.000006,-0.006000,0.000000
0.007000,1.744495,0.002577,-0.000013,-0.000001,0.006293,0.000009,-0.007000,0.000000
0.008000,1.997656,0.002480,-0.000006,0.000005,0.008291,0.000011,-0.008000,0.000000
0.009000,2.242137,0.004086,-0.000003,-0.000010,0.010533,0.000015,-0.009000,-0.000000
0.010000,2.476239,0.004314,0.000009,-0.000009,0.013009,0.000020,-0.010000,-0.000000
0.011000,2.704438,0.003536,0.000004,0.000004,0.015714,0.000023,-0.011000,-0.000000
0.012000,2.922169,0.003292,0.000013,0.000010,0.018636,0.000027,-0.012000,0.000000
0.013000,3.131065,0.005485,0.000027,-0.000012,0.021767,0.000032,-0.013000,-0.000000
0.014000,3.333327,0.003891,0.000035,0.000010,0.025100,0.000036,-0.014000,0.000000
0.015000,3.529057,0.005396,0.000036,-0.000004,0.028629,0.000041,-0.015000,-0.000000
0.016000,3.714534,0.005773,0.000058,-0.000006,0.032344,0.000047,-0.016000,-0.000000
0.017000,3.893196,0.005142,0.000080,0.000005,0.036237,0.000052,-0.017000,-0.000000
0.018000,4.064191,0.006812,0.000108,-0.000012,0.040301,0.000059,-0.018000,-0.000000
0.019000,4.230246,0.006986,0.000129,-0.000012,0.044531,0.000066,-0.019000,-0.000000
0.020000,4.390443,0.006285,0.000147,-0.000001,0.048922,0.000072,-0.020000,-0.000000
0.021000,4.543184,0.005641,0.000176,0.000009,0.053465,0.000078,-0.021000,-0.000000
0.022000,4.692436,0.007091,0.000192,-0.000005,0.058157,0.000085,-0.021999,-0.000000
0.023000,4.831712,0.007309,0.000236,-0.000005,0.062989,0.000092,-0.022999,-0.000000
0.024000,4.966943,0.007089,0.000273,-0.000001,0.067956,0.000099,-0.023999,-0.000000
0.025000,5.097580,0.007235,0.000308,-0.000000,0.073054,0.000107,-0.024999,-0.000000
0.026000,5.219487,0.007898,0.000368,-0.000006,0.078273,0.000115,-0.025999,-0.000000
0.027000,5.341741,0.008358,0.000397,-0.000010,0.083615,0.000123,-0.026998,-0.000000
