t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000815,0.000232,0.000005,0.000001,-0.000001,0.000000,-0.001000,0.000000
0.002000,0.301335,-0.099739,0.000004,0.000001,0.000301,-0.000100,-0.002000,0.000000
0.003000,0.592005,-0.195313,0.000007,-0.000004,0.000894,-0.000290,-0.003000,-0.000000
0.004000,0.872084,-0.289079,0.000006,0.000006,0.001770,-0.000566,-0.004000,0.000000
0.005000,1.141859,-0.377954,0.000008,-0.000003,0.002921,-0.000917,-0.005000,0.000000
0.006000,1.402075,-0.465251,0.000005,0.000000,0.004337,-0.001339,-0.006000,0.000000
0.007000,1.652365,-0.550044,0.000004,0.000005,0.006009,-0.001824,-0.007000,0.000000
0.008000,1.894069,-0.632124,-0.000002,0.000002,0.007931,-0.002366,-0.008000,0.000000
0.009000,2.124949,-0.710243,0.000007,-0.000014,0.010091,-0.002957,-0.009000,0.000000
0.010000,2.344939,-0.788381,0.000024,-0.000001,0.012480,-0.003594,-0.010000,0.000000
0.011000,2.561885,-0.864908,0.000010,-0.000007,0.015096,-0.004272,-0.011000,0.000000
0.012000,2.766224,-0.938555,0.000024,-0.000011,0.017926,-0.004984,-0.012000,-0.000000
0.013000,2.963639,-1.011738,0.000031,-0.000010,0.020965,-0.005727,-0.013000,-0.000000
0.014000,3.153074,-1.082028,0.000044,-0.000025,0.024204,-0.006494,-0.014000,-0.000000
0.015000,3.337785,-1.153822,0.000037,-0.000023,0.027639,-0.007285,-0.015000,-0.000000
0.016000,3.509871,-1.222723,0.000066,-0.000022,0.031258,-0.008093,-0.016000,-0.000000
0.017000,3.676976,-1.290667,0.000085,-0.000031,0.035056,-0.008915,-0.017000,-0.000000
0.018000,3.837966,-1.359207,0.000100,-0.000028,0.039028,-0.009748,-0.018000,-0.000000
0.019000,3.989448,-1.426100,0.000135,-0.000025,0.043164,-0.010589,-0.019000,-0.000000
0.020000,4.140499,-1.491505,0.000140,-0.000056,0.047463,-0.011433,-0.020000,-0.000000
0.021000,4.281666,-1.559176,0.000164,-0.000045,0.051916,-0.012280,-0.020999,-0.000000
0.022000,4.417058,-1.623729,0.000194,-0.000065,0.056518,-0.013125,-0.021999,-0.000000
0.023000,4.547356,-1.688895,0.000221,-0.000080,0.061262,-0.013966,-0.022999,-0.000000
0.024000,4.671300,-1.752878,0.000258,-0.000104,0.066143,-0.014800,-0.023999,-0.000000
0.025000,4.790154,-1.819232,0.000291,-0.000103,0.071155,-0.015628,-0.024999,-0.000000
0.026000,4.901105,-1.884261,0.000345,-0.000107,0.076290,-0.016444,-0.025998,-0.000001
