t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000164,-0.000882,-0.000001,0.000010,-0.000000,-0.000001,-0.001000,0.000000
0.002000,0.300446,-0.107400,-0.000007,0.000011,0.000300,-0.000108,-0.002000,0.000000
0.003000,0.588377,-0.209143,-0.000001,0.000008,0.000890,-0.000313,-0.003000,0.000000
0.004000,0.864676,-0.305903,0.000014,-0.000005,0.001760,-0.000605,-0.004000,0.000000
0.005000,1.134008,-0.403072,0.000002,0.000008,0.002903,-0.000982,-0.005000,0.000000
0.006000,1.390687,-0.495545,0.000010,0.000014,0.004308,-0.001434,-0.006000,0.000000
0.007000,1.640818,-0.584900,-0.000000,0.000004,0.005971,-0.001954,-0.007000,0.000000
0.008000,1.878316,-0.671732,0.000009,0.000008,0.007878,-0.002537,-0.008000,0.000000
0.009000,2.108548,-0.756348,0.000008,0.000005,0.010025,-0.003175,-0.009000,0.000000
0.010000,2.331193,-0.840578,-0.000003,0.000017,0.012404,-0.003865,-0.010000,0.000000
0.011000,2.542909,-0.918985,0.000009,-0.000003,0.015004,-0.004598,-0.011000,0.000000
0.012000,2.748041,-0.998502,0.000005,-0.000000,0.017821,-0.005371,-0.012000,0.000000
0.013000,2.942849,-1.074937,0.000020,-0.000004,0.020845,-0.006179,-0.013000,0.000000
0.014000,3.131277,-1.150480,0.000027,-0.000008,0.024069,-0.007017,-0.014000,0.000000
0.015000,3.310522,-1.224989,0.000044,-0.000003,0.027485,-0.007881,-0.015000,0.000000
0.016000,3.484088,-1.296704,0.000058,-0.000022,0.031087,-0.008765,-0.016000,0.000000
0.017000,3.649573,-1.369725,0.000075,-0.000013,0.034868,-0.009669,-0.017000,0.000000
0.018000,3.809207,-1.439658,0.000092,-0.000032,0.038822,-0.010585,-0.018000,0.000000
0.019000,3.961467,-1.508777,0.000117,-0.000049,0.042942,-0.011512,-0.019000,0.000000
0.020000,4.108286,-1.577954,0.000136,-0.000063,0.047223,-0.012445,-0.020000,-0.000000
0.021000,4.248381,-1.645738,0.000164,-0.000085,0.051658,-0.013383,-0.021000,-0.000000
0.022000,4.382045,-1.714680,0.000193,-0.000089,0.056241,-0.014323,-0.021999,-0.000000
0.023000,4.510974,-1.783028,0.000219,-0.000100,0.060967,-0.015262,-0.022999,-0.000000
0.024000,4.633142,-1.850373,0.000256,-0.000115,0.065829,-0.016198,-0.023999,-0.000000
0.025000,4.751720,-1.916862,0.000287,-0.000145,0.070824,-0.017127,-0.024999,-0.000000
0.026000,4.863223,-1.984408,0.000330,-0.000156,0.075944,-0.018049,-0.025999,-0.000001
