t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000679,-0.000137,-0.000004,-0.000001,0.000001,-0.000000,-0.001000,-0.000000
0.002000,0.304846,-0.086806,0.000007,-0.000001,0.000306,-0.000087,-0.002000,-0.000000
0.003000,0.600788,-0.171684,-0.000002,0.000005,0.000908,-0.000254,-0.003000,0.000000
0.004000,0.883955,-0.250661,0.000005,-0.000017,0.001795,-0.000491,-0.004000,-0.000000
0.005000,1.156870,-0.330413,0.000006,-0.000001,0.002960,-0.000795,-0.005000,-0.000000
0.006000,1.420571,-0.407956,0.000001,0.000014,0.004392,-0.001158,-0.006000,0.000000
0.007000,1.672466,-0.479864,0.000014,-0.000002,0.006082,-0.001572,-0.007000,-0.000000
0.008000,1.917071,-0.551865,0.000011,-0.000003,0.008023,-0.002033,-0.008000,-0.000000
0.009000,2.149655,-0.620877,0.000027,-0.000009,0.010203,-0.002533,-0.009000,-0.000000
0.010000,2.376595,-0.691129,0.000019,0.000006,0.012617,-0.003071,-0.010000,0.000000
0.011000,2.594391,-0.757623,0.000019,-0.000003,0.015258,-0.003640,-0.011000,0.000000
0.012000,2.803417,-0.823517,0.000021,-0.000004,0.018116,-0.004234,-0.012000,0.000000
0.013000,3.003152,-0.887025,0.000034,-0.000016,0.021182,-0.004850,-0.013000,-0.000000
0.014000,3.195707,-0.950720,0.000043,-0.000018,0.024451,-0.005483,-0.014000,-0.000000
0.015000,3.381795,-1.014975,0.000043,-0.000008,0.027915,-0.006131,-0.015000,-0.000000
0.016000,3.557667,-1.075761,0.000068,-0.000020,0.031565,-0.006788,-0.016000,-0.000000
0.017000,3.727821,-1.137786,0.000083,-0.000018,0.035394,-0.007452,-0.017000,-0.000000
0.018000,3.890998,-1.197699,0.000104,-0.000034,0.039397,-0.008119,-0.018000,-0.000000
0.019000,4.045229,-1.256334,0.000142,-0.000053,0.043564,-0.008784,-0.019000,-0.000000
0.020000,4.198339,-1.319784,0.000143,-0.000034,0.047894,-0.009451,-0.020000,-0.000000
0.021000,4.344079,-1.379138,0.000159,-0.000055,0.052380,-0.010111,-0.020999,-0.000000
0.022000,4.480888,-1.438460,0.000195,-0.000067,0.057013,-0.010764,-0.021999,-0.000000
0.023000,4.611221,-1.498394,0.000237,-0.000071,0.061785,-0.011407,-0.022999,-0.000000
0.024000,4.740007,-1.558363,0.000258,-0.000088,0.066696,-0.012039,-0.023999,-0.000000
0.025000,4.861393,-1.617817,0.000295,-0.000108,0.071738,-0.012656,-0.024999,-0.000000
0.026000,4.976361,-1.676742,0.000344,-0.000133,0.076905,-0.013257,-0.025998,-0.000001
