t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001610,0.000236,-0.000010,-0.000003,0.000002,0.000000,-0.001000,-0.000000
0.002000,0.319888,-0.001209,-0.000011,-0.000011,0.000321,-0.000001,-0.002000,-0.000000
0.003000,0.624450,-0.003637,0.000001,-0.000006,0.000946,-0.000005,-0.003000,-0.000000
0.004000,0.919321,-0.006397,0.000004,0.000003,0.001865,-0.000011,-0.004000,-0.000000
0.005000,1.203895,-0.007429,0.000003,-0.000007,0.003069,-0.000018,-0.005000,-0.000000
0.006000,1.479174,-0.009641,-0.000005,-0.000002,0.004548,-0.000028,-0.006000,-0.000000
0.007000,1.743378,-0.011280,-0.000006,-0.000004,0.006292,-0.000039,-0.007000,-0.000000
0.008000,1.996455,-0.013535,0.000001,0.000003,0.008288,-0.000053,-0.008000,-0.000000
0.009000,2.241971,-0.014345,-0.000002,-0.000006,0.010530,-0.000067,-0.009000,-0.000000
0.010000,2.476335,-0.016011,0.000009,-0.000005,0.013006,-0.000083,-0.010000,-0.000000
0.011000,2.703449,-0.017326,0.000011,-0.000007,0.015710,-0.000101,-0.011000,-0.000000
0.012000,2.923420,-0.019270,0.000005,-0.000002,0.018633,-0.000120,-0.012000,-0.000000
0.013000,3.133159,-0.019337,0.000014,-0.000017,0.021767,-0.000139,-0.013000,-0.000000
0.014000,3.333334,-0.021606,0.000034,-0.000007,0.025100,-0.000161,-0.014000,-0.000000
0.015000,3.529051,-0.023324,0.000036,-0.000002,0.028629,-0.000184,-0.015000,-0.000000
0.016000,3.714239,-0.024528,0.000059,-0.000002,0.032343,-0.000209,-0.016000,-0.000000
0.017000,3.894022,-0.025677,0.000074,-0.000003,0.036237,-0.000234,-0.017000,-0.000000
0.018000,4.064588,-0.026784,0.000105,-0.000003,0.040302,-0.000261,-0.018000,-0.000000
0.019000,4.231354,-0.027534,0.000121,-0.000007,0.044533,-0.000289,-0.019000,-0.000000
0.020000,4.389426,-0.028109,0.000153,-0.000013,0.048923,-0.000317,-0.020000,-0.000000
0.021000,4.543910,-0.030000,0.000171,-0.000003,0.053466,-0.000347,-0.021000,-0.000000
0.022000,4.691208,-0.030586,0.000198,-0.000007,0.058158,-0.000377,-0.021999,-0.000000
0.023000,4.829932,-0.031977,0.000246,-0.000002,0.062988,-0.000409,-0.022999,-0.000000
0.024000,4.968119,-0.032902,0.000265,-0.000002,0.067956,-0.000442,-0.023999,-0.000000
0.025000,5.098713,-0.033367,0.000300,-0.000006,0.073054,-0.000476,-0.024999,-0.000000
0.026000,5.221159,-0.034527,0.000356,-0.000002,0.078276,-0.000510,-0.025999,-0.000000
