t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000501,-0.000392,0.000003,0.000006,-0.000001,-0.000000,-0.001000,0.000000
0.002000,0.312531,-0.062484,-0.000004,0.000010,0.000312,-0.000063,-0.002000,0.000000
0.003000,0.612793,-0.121198,-0.000000,0.000005,0.000926,-0.000179,-0.003000,0.000000
0.004000,0.902212,-0.178809,0.000001,0.000010,0.001831,-0.000344,-0.004000,0.000000
0.005000,1.180927,-0.233293,0.000003,-0.000000,0.003017,-0.000550,-0.005000,0.000000
0.006000,1.449171,-0.288466,0.000005,0.000015,0.004474,-0.000793,-0.006000,0.000000
0.007000,1.706868,-0.340320,0.000012,0.000010,0.006193,-0.001067,-0.007000,0.000000
0.008000,1.955761,-0.392099,0.000014,0.000015,0.008165,-0.001366,-0.008000,0.000000
0.009000,2.194015,-0.441650,0.000025,0.000009,0.010379,-0.001685,-0.009000,0.000000
0.010000,2.425803,-0.490580,0.000021,-0.000000,0.012830,-0.002020,-0.010000,0.000000
0.011000,2.649520,-0.539667,0.000013,-0.000002,0.015510,-0.002367,-0.011000,0.000000
0.012000,2.862563,-0.587443,0.000020,-0.000008,0.018408,-0.002722,-0.012000,0.000000
0.013000,3.065212,-0.635210,0.000042,-0.000004,0.021514,-0.003081,-0.013000,0.000000
0.014000,3.264439,-0.682830,0.000038,-0.000009,0.024825,-0.003441,-0.014000,0.000000
0.015000,3.452851,-0.730361,0.000054,-0.000005,0.028329,-0.003799,-0.015000,0.000000
0.016000,3.636257,-0.778064,0.000058,-0.000005,0.032023,-0.004152,-0.016000,0.000000
0.017000,3.808185,-0.823937,0.000092,-0.000016,0.035893,-0.004496,-0.017000,0.000000
0.018000,3.975942,-0.871336,0.000110,-0.000018,0.039936,-0.004829,-0.018000,0.000000
0.019000,4.138611,-0.919857,0.000119,-0.000014,0.044147,-0.005150,-0.019000,0.000000
0.020000,4.291730,-0.966593,0.000153,-0.000026,0.048516,-0.005454,-0.020000,0.000000
0.021000,4.440599,-1.015196,0.000175,-0.000026,0.053039,-0.005741,-0.020999,-0.000000
0.022000,4.583571,-1.063803,0.000200,-0.000032,0.057709,-0.006010,-0.021999,-0.000000
0.023000,4.721117,-1.112087,0.000227,-0.000048,0.062520,-0.006256,-0.022999,-0.000000
0.024000,4.850406,-1.162643,0.000270,-0.000039,0.067464,-0.006481,-0.023999,-0.000000
0.025000,4.975853,-1.211927,0.000310,-0.000055,0.072537,-0.006681,-0.024999,-0.000000
0.026000,5.092894,-1.262832,0.000372,-0.000052,0.077730,-0.006856,-0.025998,-0.000000
