t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001171,0.000324,0.000008,0.000001,-0.000001,0.000000,-0.001000,0.000000
0.002000,0.298906,-0.105322,0.000007,0.000001,0.000298,-0.000105,-0.002000,0.000000
0.003000,0.587941,-0.205613,0.000010,-0.000015,0.000887,-0.000306,-0.003000,-0.000000
0.004000,0.866062,-0.304750,0.000009,-0.000005,0.001758,-0.000598,-0.004000,-0.000000
0.005000,1.135829,-0.400717,-0.000002,-0.000000,0.002903,-0.000972,-0.005000,-0.000000
0.006000,1.391910,-0.493272,0.000008,0.000015,0.004309,-0.001422,-0.006000,-0.000000
0.007000,1.641673,-0.580895,0.000004,-0.000006,0.005972,-0.001938,-0.007000,-0.000000
0.008000,1.879839,-0.667121,0.000011,-0.000007,0.007881,-0.002515,-0.008000,-0.000000
0.009000,2.109727,-0.751364,0.000013,-0.000007,0.010029,-0.003149,-0.009000,-0.000000
0.010000,2.331633,-0.834109,0.000009,-0.000003,0.012407,-0.003832,-0.010000,-0.000000
0.011000,2.544564,-0.911944,0.000015,-0.000030,0.015009,-0.004558,-0.011000,-0.000000
0.012000,2.747523,-0.991476,0.000025,-0.000014,0.017825,-0.005324,-0.012000,-0.000000
0.013000,2.943401,-1.067677,0.000034,-0.000021,0.020849,-0.006125,-0.013000,-0.000000
0.014000,3.132794,-1.143441,0.000036,-0.000022,0.024073,-0.006955,-0.014000,-0.000000
0.015000,3.313840,-1.218194,0.000042,-0.000017,0.027491,-0.007813,-0.015000,-0.000000
0.016000,3.488167,-1.289750,0.000052,-0.000038,0.031097,-0.008690,-0.016000,-0.000000
0.017000,3.652811,-1.361330,0.000076,-0.000037,0.034880,-0.009585,-0.017000,-0.000000
0.018000,3.810513,-1.432545,0.000103,-0.000031,0.038834,-0.010494,-0.018000,-0.000000
0.019000,3.961753,-1.501052,0.000135,-0.000047,0.042953,-0.011413,-0.019000,-0.000000
0.020000,4.111502,-1.571031,0.000137,-0.000060,0.047236,-0.012339,-0.020000,-0.000000
0.021000,4.251463,-1.638656,0.000165,-0.000080,0.051673,-0.013270,-0.020999,-0.000000
0.022000,4.386746,-1.706675,0.000187,-0.000096,0.056258,-0.014201,-0.021999,-0.000000
0.023000,4.514124,-1.773924,0.000224,-0.000110,0.060986,-0.015131,-0.022999,-0.000001
0.024000,4.637664,-1.841027,0.000255,-0.000130,0.065850,-0.016057,-0.023999,-0.000001
0.025000,4.754755,-1.907228,0.000295,-0.000154,0.070846,-0.016977,-0.024999,-0.000001
0.026000,4.866475,-1.974121,0.000338,-0.000171,0.075967,-0.017888,-0.025998,-0.000001
