t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000361,0.000173,0.000002,-0.000002,-0.000000,0.000000,-0.001000,-0.000000
0.002000,0.318319,-0.001127,-0.000001,0.000011,0.000318,-0.000001,-0.002000,0.000000
0.003000,0.625729,-0.000203,-0.000006,-0.000002,0.000944,-0.000001,-0.003000,0.000000
0.004000,0.918669,-0.001407,0.000008,0.000011,0.001862,-0.000003,-0.004000,0.000000
0.005000,1.204073,-0.000306,0.000003,-0.000004,0.003066,-0.000003,-0.005000,0.000000
0.006000,1.477100,-0.000378,0.000009,-0.000005,0.004544,-0.000003,-0.006000,0.000000
0.007000,1.742950,-0.000540,-0.000002,-0.000005,0.006286,-0.000004,-0.007000,0.000000
0.008000,1.994296,-0.001468,0.000017,0.000004,0.008281,-0.000005,-0.008000,0.000000
0.009000,2.239984,-0.001377,0.000013,0.000001,0.010521,-0.000007,-0.009000,0.000000
0.010000,2.476804,-0.000486,0.000008,-0.000011,0.012998,-0.000007,-0.010000,-0.000000
0.011000,2.701816,-0.001061,0.000024,-0.000006,0.015699,-0.000008,-0.011000,-0.000000
0.012000,2.922412,-0.002004,0.000015,0.000004,0.018622,-0.000010,-0.012000,-0.000000
0.013000,3.131873,-0.001855,0.000025,0.000001,0.021754,-0.000012,-0.013000,-0.000000
0.014000,3.332986,-0.001888,0.000040,-0.000000,0.025087,-0.000014,-0.014000,-0.000000
0.015000,3.526252,-0.003375,0.000057,0.000016,0.028613,-0.000017,-0.015000,0.000000
0.016000,3.713634,-0.002438,0.000067,0.000004,0.032327,-0.000020,-0.016000,0.000000
0.017000,3.894439,-0.002156,0.000075,-0.000000,0.036221,-0.000022,-0.017000,0.000000
0.018000,4.065182,-0.003121,0.000106,0.000010,0.040286,-0.000025,-0.018000,0.000000
0.019000,4.232834,-0.002253,0.000115,-0.000001,0.044519,-0.000027,-0.019000,0.000000
0.020000,4.391294,-0.001599,0.000145,-0.000010,0.048910,-0.000029,-0.020000,0.000000
0.021000,4.545478,-0.003397,0.000164,0.000010,0.053456,-0.000032,-0.020999,0.000000
0.022000,4.689241,-0.002046,0.000214,-0.000007,0.058145,-0.000034,-0.021999,0.000000
0.023000,4.831805,-0.003634,0.000238,0.000011,0.062977,-0.000038,-0.022999,0.000000
0.024000,4.967876,-0.002272,0.000270,-0.000006,0.067945,-0.000040,-0.023999,0.000000
0.025000,5.098664,-0.003257,0.000303,0.000005,0.073043,-0.000043,-0.024999,0.000000
0.026000,5.222164,-0.001235,0.000353,-0.000020,0.078266,-0.000045,-0.025998,0.000000
