t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001269,0.000046,0.000008,0.000005,-0.000001,0.000000,-0.001000,0.000000
0.002000,0.298318,-0.104903,0.000011,-0.000000,0.000297,-0.000105,-0.002000,0.000000
0.003000,0.588570,-0.208010,0.000001,0.000011,0.000887,-0.000308,-0.003000,0.000000
0.004000,0.867798,-0.304967,-0.000001,-0.000005,0.001760,-0.000600,-0.004000,0.000000
0.005000,1.135275,-0.401501,-0.000001,0.000016,0.002904,-0.000975,-0.005000,0.000000
0.006000,1.392007,-0.491308,0.000011,0.000000,0.004311,-0.001423,-0.006000,0.000000
0.007000,1.642391,-0.581063,-0.000001,0.000000,0.005974,-0.001939,-0.007000,0.000000
0.008000,1.878865,-0.668236,0.000014,0.000018,0.007882,-0.002518,-0.008000,0.000000
0.009000,2.109794,-0.750462,0.000014,-0.000007,0.010030,-0.003150,-0.009000,0.000000
0.010000,2.331327,-0.832109,0.000015,-0.000013,0.012408,-0.003832,-0.010000,0.000000
0.011000,2.544311,-0.912793,0.000015,-0.000009,0.015010,-0.004559,-0.011000,0.000000
0.012000,2.748420,-0.991112,0.000020,-0.000009,0.017827,-0.005324,-0.012000,0.000000
0.013000,2.943029,-1.066686,0.000038,-0.000017,0.020850,-0.006124,-0.013000,0.000000
0.014000,3.134062,-1.142520,0.000030,-0.000023,0.024076,-0.006954,-0.014000,-0.000000
0.015000,3.314636,-1.215803,0.000042,-0.000032,0.027495,-0.007808,-0.015000,-0.000000
0.016000,3.487075,-1.288477,0.000060,-0.000032,0.031099,-0.008684,-0.016000,-0.000000
0.017000,3.652697,-1.359839,0.000080,-0.000037,0.034882,-0.009578,-0.017000,-0.000000
0.018000,3.811460,-1.430897,0.000101,-0.000037,0.038837,-0.010485,-0.018000,-0.000000
0.019000,3.964396,-1.500109,0.000121,-0.000051,0.042959,-0.011403,-0.019000,-0.000000
0.020000,4.112715,-1.570682,0.000130,-0.000052,0.047242,-0.012329,-0.020000,-0.000000
0.021000,4.251960,-1.637716,0.000164,-0.000074,0.051679,-0.013258,-0.020999,-0.000000
0.022000,4.386819,-1.704618,0.000190,-0.000100,0.056265,-0.014188,-0.021999,-0.000000
0.023000,4.514297,-1.772399,0.000226,-0.000108,0.060992,-0.015116,-0.022999,-0.000000
0.024000,4.636562,-1.839484,0.000264,-0.000123,0.065855,-0.016041,-0.023999,-0.000001
0.025000,4.754013,-1.906101,0.000302,-0.000144,0.070850,-0.016959,-0.024999,-0.000001
0.026000,4.867598,-1.971197,0.000338,-0.000186,0.075972,-0.017867,-0.025998,-0.000001
