t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.002024,0.000075,-0.000013,-0.000001,0.000002,0.000000,-0.001000,-0.000000
0.002000,0.318046,-0.000373,0.000000,-0.000006,0.000320,-0.000000,-0.002000,-0.000000
0.003000,0.624143,-0.002446,0.000003,0.000009,0.000944,-0.000003,-0.003000,0.000000
0.004000,0.919492,-0.001225,0.000003,-0.000014,0.001864,-0.000004,-0.004000,-0.000000
0.005000,1.201825,-0.003669,0.000017,0.000005,0.003066,-0.000008,-0.005000,-0.000000
0.006000,1.478349,-0.003491,0.000001,-0.000006,0.004544,-0.000011,-0.006000,-0.000000
0.007000,1.742455,-0.004217,0.000001,-0.000005,0.006286,-0.000015,-0.007000,-0.000000
0.008000,1.996180,-0.004870,0.000005,-0.000006,0.008283,-0.000020,-0.008000,-0.000000
0.009000,2.238050,-0.005040,0.000025,-0.000012,0.010521,-0.000025,-0.009000,-0.000000
0.010000,2.475697,-0.006342,0.000015,-0.000004,0.012996,-0.000032,-0.010000,-0.000000
0.011000,2.702919,-0.007302,0.000017,0.000000,0.015699,-0.000039,-0.011000,-0.000000
0.012000,2.921272,-0.007825,0.000022,-0.000001,0.018620,-0.000047,-0.012000,-0.000000
0.013000,3.131289,-0.007994,0.000029,-0.000005,0.021752,-0.000055,-0.013000,-0.000000
0.014000,3.333104,-0.008556,0.000039,-0.000005,0.025085,-0.000063,-0.014000,-0.000000
0.015000,3.527799,-0.009116,0.000048,-0.000005,0.028613,-0.000072,-0.015000,-0.000000
0.016000,3.713330,-0.009601,0.000069,-0.000005,0.032326,-0.000082,-0.016000,-0.000000
0.017000,3.892839,-0.009182,0.000086,-0.000016,0.036219,-0.000091,-0.017000,-0.000000
0.018000,4.066233,-0.010539,0.000099,-0.000006,0.040285,-0.000102,-0.018000,-0.000000
0.019000,4.230533,-0.010588,0.000130,-0.000010,0.044516,-0.000112,-0.019000,-0.000000
0.020000,4.388325,-0.011422,0.000164,-0.000006,0.048904,-0.000124,-0.020000,-0.000000
0.021000,4.543981,-0.011880,0.000175,-0.000005,0.053448,-0.000136,-0.020999,-0.000000
0.022000,4.691303,-0.012399,0.000202,-0.000004,0.058139,-0.000148,-0.021999,-0.000000
0.023000,4.832226,-0.012571,0.000236,-0.000006,0.062971,-0.000161,-0.022999,-0.000000
0.024000,4.966856,-0.012144,0.000277,-0.000016,0.067938,-0.000173,-0.023999,-0.000000
0.025000,5.097660,-0.013042,0.000311,-0.000010,0.073036,-0.000186,-0.024999,-0.000000
0.026000,5.221357,-0.012422,0.000360,-0.000021,0.078257,-0.000198,-0.025998,-0.000000
