t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000977,-0.000806,-0.000007,0.000005,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.302594,-0.095933,0.000003,-0.000010,0.000304,-0.000097,-0.002000,-0.000000
0.003000,0.593481,-0.190001,0.000008,-0.000000,0.000899,-0.000282,-0.003000,-0.000000
0.004000,0.875230,-0.280305,0.000004,-0.000001,0.001778,-0.000549,-0.004000,-0.000000
0.005000,1.146943,-0.367817,-0.000003,-0.000001,0.002933,-0.000890,-0.005000,-0.000000
0.006000,1.408030,-0.453356,-0.000008,0.000009,0.004355,-0.001300,-0.006000,0.000000
0.007000,1.656752,-0.534080,0.000008,0.000004,0.006031,-0.001768,-0.007000,0.000000
0.008000,1.899336,-0.614060,0.000001,0.000003,0.007957,-0.002292,-0.008000,0.000000
0.009000,2.132729,-0.690659,-0.000002,-0.000012,0.010124,-0.002863,-0.009000,0.000000
0.010000,2.353493,-0.765818,0.000017,-0.000009,0.012520,-0.003477,-0.010000,-0.000000
0.011000,2.569410,-0.840848,0.000012,-0.000003,0.015142,-0.004130,-0.011000,-0.000000
0.012000,2.775529,-0.913051,0.000019,-0.000005,0.017979,-0.004816,-0.012000,-0.000000
0.013000,2.974699,-0.984633,0.000019,-0.000004,0.021026,-0.005531,-0.013000,-0.000000
0.014000,3.164463,-1.053624,0.000032,-0.000013,0.024274,-0.006269,-0.014000,-0.000000
0.015000,3.347292,-1.122538,0.000042,-0.000014,0.027715,-0.007028,-0.015000,-0.000000
0.016000,3.523131,-1.190106,0.000052,-0.000021,0.031343,-0.007802,-0.016000,-0.000000
0.017000,3.690599,-1.257933,0.000070,-0.000012,0.035151,-0.008590,-0.017000,-0.000000
0.018000,3.850504,-1.322954,0.000098,-0.000024,0.039130,-0.009386,-0.018000,-0.000000
0.019000,4.005563,-1.387016,0.000119,-0.000048,0.043277,-0.010186,-0.019000,-0.000000
0.020000,4.153672,-1.451632,0.000143,-0.000060,0.047583,-0.010988,-0.020000,-0.000000
0.021000,4.296167,-1.517128,0.000164,-0.000061,0.052044,-0.011791,-0.021000,-0.000000
0.022000,4.431708,-1.581978,0.000194,-0.000062,0.056653,-0.012593,-0.021999,-0.000000
0.023000,4.562707,-1.646481,0.000220,-0.000071,0.061404,-0.013389,-0.022999,-0.000000
0.024000,4.686530,-1.709052,0.000261,-0.000095,0.066292,-0.014177,-0.023999,-0.000000
0.025000,4.806098,-1.773803,0.000295,-0.000099,0.071311,-0.014957,-0.024999,-0.000000
0.026000,4.920475,-1.836741,0.000335,-0.000125,0.076455,-0.015724,-0.025999,-0.000001
