t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000646,-0.000496,0.000003,0.000008,-0.000001,-0.000000,-0.001000,0.000000
0.002000,0.299536,-0.109295,-0.000005,0.000004,0.000299,-0.000110,-0.002000,0.000000
0.003000,0.586040,-0.212551,0.000006,-0.000007,0.000887,-0.000318,-0.003000,0.000000
0.004000,0.863740,-0.315742,-0.000001,0.000014,0.001755,-0.000620,-0.004000,0.000000
0.005000,1.131669,-0.411741,-0.000003,-0.000007,0.002896,-0.001006,-0.005000,0.000000
0.006000,1.388524,-0.506679,-0.000002,-0.000002,0.004300,-0.001469,-0.006000,0.000000
0.007000,1.635596,-0.599613,-0.000002,0.000013,0.005957,-0.002004,-0.007000,0.000000
0.008000,1.873279,-0.686907,0.000005,-0.000004,0.007861,-0.002602,-0.008000,0.000000
0.009000,2.101725,-0.774788,0.000008,0.000012,0.010001,-0.003259,-0.009000,0.000000
0.010000,2.322646,-0.858354,0.000008,0.000001,0.012373,-0.003967,-0.010000,0.000000
0.011000,2.533856,-0.940171,0.000015,-0.000003,0.014966,-0.004721,-0.011000,0.000000
0.012000,2.737486,-1.020929,0.000018,-0.000002,0.017775,-0.005518,-0.012000,0.000000
0.013000,2.933788,-1.099188,0.000020,-0.000013,0.020791,-0.006350,-0.013000,0.000000
0.014000,3.120621,-1.176718,0.000032,-0.000009,0.024007,-0.007215,-0.014000,0.000000
0.015000,3.300824,-1.251322,0.000043,-0.000026,0.027416,-0.008106,-0.015000,0.000000
0.016000,3.472102,-1.324509,0.000067,-0.000039,0.031010,-0.009020,-0.016000,-0.000000
0.017000,3.638898,-1.399986,0.000070,-0.000027,0.034784,-0.009955,-0.017000,-0.000000
0.018000,3.795626,-1.472008,0.000100,-0.000028,0.038729,-0.010905,-0.018000,-0.000000
0.019000,3.948045,-1.541606,0.000122,-0.000057,0.042841,-0.011866,-0.019000,-0.000000
0.020000,4.093869,-1.613570,0.000141,-0.000053,0.047112,-0.012836,-0.020000,-0.000000
0.021000,4.235930,-1.682367,0.000153,-0.000087,0.051541,-0.013812,-0.021000,-0.000000
0.022000,4.367472,-1.751716,0.000193,-0.000092,0.056116,-0.014791,-0.021999,-0.000000
0.023000,4.493613,-1.820643,0.000233,-0.000099,0.060831,-0.015770,-0.022999,-0.000000
0.024000,4.615983,-1.889134,0.000266,-0.000116,0.065684,-0.016746,-0.023999,-0.000000
0.025000,4.734719,-1.956345,0.000294,-0.000152,0.070669,-0.017717,-0.024999,-0.000001
0.026000,4.844572,-2.024792,0.000343,-0.000159,0.075780,-0.018682,-0.025999,-0.000001
