t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001339,-0.000397,0.000009,0.000005,-0.000001,-0.000000,-0.001000,0.000000
0.002000,0.317904,0.000496,0.000002,-0.000001,0.000317,0.000000,-0.002000,0.000000
0.003000,0.624666,-0.000216,0.000001,0.000012,0.000941,-0.000000,-0.003000,0.000000
0.004000,0.920282,0.001139,-0.000001,0.000000,0.001862,0.000001,-0.004000,0.000000
0.005000,1.204032,0.000198,0.000003,0.000015,0.003066,0.000001,-0.005000,0.000000
0.006000,1.476663,0.001461,0.000012,0.000005,0.004542,0.000003,-0.006000,0.000000
0.007000,1.740671,0.002264,0.000013,-0.000001,0.006283,0.000005,-0.007000,0.000000
0.008000,1.994810,0.002499,0.000014,-0.000000,0.008278,0.000007,-0.008000,0.000000
0.009000,2.241231,0.003243,0.000006,-0.000006,0.010519,0.000011,-0.009000,0.000000
0.010000,2.475051,0.002673,0.000020,0.000004,0.012994,0.000013,-0.010000,0.000000
0.011000,2.701500,0.002517,0.000026,0.000010,0.015695,0.000016,-0.011000,0.000000
0.012000,2.920411,0.004092,0.000028,-0.000006,0.018616,0.000020,-0.012000,0.000000
0.013000,3.130329,0.002528,0.000036,0.000016,0.021746,0.000022,-0.013000,0.000000
0.014000,3.330924,0.003746,0.000054,0.000005,0.025077,0.000026,-0.014000,0.000000
0.015000,3.527250,0.003928,0.000053,0.000005,0.028604,0.000030,-0.015000,0.000000
0.016000,3.714161,0.005069,0.000066,-0.000006,0.032319,0.000035,-0.016000,0.000000
0.017000,3.891225,0.004865,0.000098,-0.000001,0.036210,0.000040,-0.017000,0.000000
0.018000,4.066081,0.004626,0.000102,0.000004,0.040276,0.000045,-0.018000,0.000000
0.019000,4.230883,0.006147,0.000130,-0.000011,0.044507,0.000051,-0.019000,0.000000
0.020000,4.390104,0.004982,0.000155,0.000005,0.048897,0.000056,-0.019999,0.000000
0.021000,4.543317,0.006016,0.000181,-0.000005,0.053440,0.000062,-0.020999,0.000000
0.022000,4.693358,0.006132,0.000191,-0.000005,0.058134,0.000068,-0.021999,0.000000
0.023000,4.831382,0.004959,0.000243,0.000011,0.062965,0.000073,-0.022999,0.000000
0.024000,4.966389,0.006005,0.000282,0.000001,0.067931,0.000079,-0.023999,0.000000
0.025000,5.096728,0.005370,0.000319,0.000010,0.073028,0.000084,-0.024999,0.000000
0.026000,5.221759,0.005988,0.000359,0.000005,0.078250,0.000090,-0.025998,0.000000
0.027000,5.342252,0.006858,0.000399,-0.000004,0.083592,0.000097,-0.026998,0.000000
0.028000,5.455650,0.007130,0.000456,-0.000006,0.089048,0.000104,-0.027998,0.000000
