t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.446273,-0.106392,0.000000,0.000000,0.000142,-0.000033,-0.001459,-0.000000
0.001000,0.448405,-0.107607,-0.000015,0.000008,0.000591,-0.000139,-0.002459,0.000000
0.002000,0.740300,-0.177307,-0.000008,0.000009,0.001334,-0.000307,-0.003459,0.000000
0.003000,1.023496,-0.246043,-0.000015,0.000019,0.002362,-0.000533,-0.004459,0.000000
0.004000,1.295222,-0.310538,-0.000013,0.000009,0.003665,-0.000808,-0.005459,0.000000
0.005000,1.557099,-0.374308,-0.000014,0.000010,0.005234,-0.001128,-0.006459,0.000000
0.006000,1.807225,-0.436916,-0.000004,0.000022,0.007058,-0.001486,-0.007459,0.000000
0.007000,2.051690,-0.496052,-0.000013,0.000002,0.009132,-0.001876,-0.008459,0.000000
0.008000,2.284666,-0.555258,-0.000009,0.000002,0.011445,-0.002295,-0.009459,0.000000
0.009000,2.508623,-0.613308,-0.000003,0.000003,0.013988,-0.002736,-0.010459,0.000000
0.010000,2.723250,-0.670901,0.000007,0.000011,0.016752,-0.003197,-0.011459,0.000000
0.011000,2.932338,-0.727580,0.000002,0.000011,0.019733,-0.003674,-0.012459,0.000000
0.012000,3.130494,-0.781940,0.000019,-0.000000,0.022918,-0.004159,-0.013459,0.000000
0.013000,3.321905,-0.836425,0.000029,-0.000007,0.026303,-0.004652,-0.014459,0.000000
0.014000,3.506868,-0.891341,0.000034,-0.000008,0.029879,-0.005149,-0.015459,0.000000
0.015000,3.682523,-0.944837,0.000055,-0.000016,0.033639,-0.005646,-0.016459,0.000000
0.016000,3.852376,-0.999940,0.000067,-0.000007,0.037576,-0.006141,-0.017459,0.000000
0.017000,4.014169,-1.053064,0.000093,-0.000016,0.041682,-0.006630,-0.018459,0.000000
0.018000,4.170608,-1.107040,0.000112,-0.000019,0.045952,-0.007112,-0.019459,0.000000
0.019000,4.320543,-1.161699,0.000134,-0.000014,0.050380,-0.007585,-0.020459,0.000000
0.020000,4.463978,-1.215211,0.000162,-0.000024,0.054957,-0.008044,-0.021459,0.000000
0.021000,4.601975,-1.269241,0.000190,-0.000033,0.059680,-0.008489,-0.022459,0.000000
0.022000,4.734170,-1.323299,0.000222,-0.000044,0.064541,-0.008917,-0.023459,-0.000000
0.023000,4.859413,-1.378290,0.000264,-0.000046,0.069535,-0.009327,-0.024458,-0.000000
0.024000,4.981378,-1.433387,0.000298,-0.000057,0.074656,-0.009718,-0.025458,-0.000000
0.025000,5.095457,-1.488745,0.000353,-0.000063,0.079897,-0.010087,-0.026458,-0.000000
0.026000,5.207637,-1.545479,0.000391,-0.000068,0.085256,-0.010434,-0.027458,-0.000000
0.027000,5.312710,-1.601388,0.000448,-0.000083,0.090725,-0.010756,-0.028457,-0.000000
