t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000305,-0.000363,0.000001,0.000005,-0.000000,-0.000000,-0.001000,0.000000
0.002000,0.298372,-0.110723,-0.000002,-0.000001,0.000298,-0.000111,-0.002000,0.000000
0.003000,0.584559,-0.218154,0.000002,0.000011,0.000884,-0.000325,-0.003000,0.000000
0.004000,0.861691,-0.320337,0.000001,0.000000,0.001751,-0.000632,-0.004000,0.000000
0.005000,1.128677,-0.420633,-0.000004,0.000006,0.002889,-0.001026,-0.005000,0.000000
0.006000,1.385792,-0.515929,-0.000006,-0.000007,0.004290,-0.001499,-0.006000,0.000000
0.007000,1.632243,-0.609317,-0.000004,-0.000005,0.005945,-0.002044,-0.007000,0.000000
0.008000,1.868492,-0.699824,0.000005,-0.000002,0.007844,-0.002654,-0.008000,0.000000
0.009000,2.097335,-0.787656,0.000005,-0.000008,0.009981,-0.003324,-0.009000,0.000000
0.010000,2.315744,-0.871068,0.000020,-0.000030,0.012347,-0.004046,-0.010000,-0.000000
0.011000,2.526374,-0.957799,0.000020,0.000003,0.014934,-0.004818,-0.011000,-0.000000
0.012000,2.732676,-1.040297,0.000004,-0.000005,0.017739,-0.005635,-0.012000,-0.000000
0.013000,2.926538,-1.118775,0.000019,-0.000020,0.020750,-0.006487,-0.013000,-0.000000
0.014000,3.110323,-1.196080,0.000048,-0.000022,0.023958,-0.007372,-0.014000,-0.000000
0.015000,3.291998,-1.274986,0.000042,-0.000014,0.027360,-0.008288,-0.015000,-0.000000
0.016000,3.462278,-1.350203,0.000067,-0.000016,0.030947,-0.009228,-0.016000,-0.000000
0.017000,3.628612,-1.424829,0.000074,-0.000024,0.034714,-0.010188,-0.017000,-0.000000
0.018000,3.786092,-1.497509,0.000097,-0.000036,0.038653,-0.011165,-0.018000,-0.000000
0.019000,3.937822,-1.569823,0.000117,-0.000046,0.042758,-0.012155,-0.019000,-0.000000
0.020000,4.083476,-1.641530,0.000136,-0.000056,0.047024,-0.013155,-0.020000,-0.000000
0.021000,4.221065,-1.711985,0.000171,-0.000066,0.051442,-0.014162,-0.021000,-0.000000
0.022000,4.353646,-1.780511,0.000206,-0.000095,0.056008,-0.015171,-0.021999,-0.000000
0.023000,4.482629,-1.851425,0.000225,-0.000104,0.060718,-0.016182,-0.022999,-0.000000
0.024000,4.603481,-1.920310,0.000264,-0.000121,0.065565,-0.017192,-0.023999,-0.000001
0.025000,4.719487,-1.988970,0.000304,-0.000140,0.070542,-0.018197,-0.024999,-0.000001
0.026000,4.829655,-2.055726,0.000354,-0.000177,0.075645,-0.019195,-0.025998,-0.000001
