t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000175,0.001408,0.000002,-0.000016,0.000000,0.000001,-0.001000,-0.000000
0.002000,0.301341,-0.101204,0.000001,-0.000005,0.000301,-0.000100,-0.002000,-0.000000
0.003000,0.594359,-0.199541,-0.000016,-0.000010,0.000897,-0.000295,-0.003000,-0.000000
0.004000,0.873168,-0.292728,-0.000009,-0.000021,0.001775,-0.000574,-0.004000,-0.000000
0.005000,1.141389,-0.383712,-0.000002,-0.000021,0.002925,-0.000931,-0.005000,-0.000000
0.006000,1.401116,-0.472313,-0.000005,-0.000022,0.004340,-0.001360,-0.006000,-0.000000
0.007000,1.649717,-0.559165,-0.000001,-0.000007,0.006010,-0.001854,-0.007000,-0.000000
0.008000,1.890343,-0.641698,-0.000001,-0.000018,0.007928,-0.002405,-0.008000,-0.000000
0.009000,2.120036,-0.722893,0.000008,-0.000012,0.010084,-0.003009,-0.009000,-0.000000
0.010000,2.342241,-0.801255,0.000012,-0.000021,0.012472,-0.003659,-0.010000,-0.000000
0.011000,2.557925,-0.879535,0.000001,-0.000020,0.015085,-0.004352,-0.011000,-0.000000
0.012000,2.763185,-0.955142,0.000006,-0.000021,0.017913,-0.005081,-0.012000,-0.000000
0.013000,2.960035,-1.028386,0.000016,-0.000031,0.020949,-0.005840,-0.013000,-0.000000
0.014000,3.149447,-1.100752,0.000024,-0.000038,0.024186,-0.006627,-0.014000,-0.000000
0.015000,3.330836,-1.172275,0.000036,-0.000040,0.027617,-0.007436,-0.015000,-0.000000
0.016000,3.502721,-1.243541,0.000061,-0.000026,0.031231,-0.008265,-0.016000,-0.000000
0.017000,3.671055,-1.312643,0.000070,-0.000038,0.035026,-0.009110,-0.017000,-0.000000
0.018000,3.830297,-1.380032,0.000097,-0.000053,0.038993,-0.009964,-0.018000,-0.000000
0.019000,3.984594,-1.449081,0.000111,-0.000050,0.043127,-0.010828,-0.019000,-0.000000
0.020000,4.133082,-1.515510,0.000128,-0.000071,0.047422,-0.011697,-0.020000,-0.000000
0.021000,4.271728,-1.581376,0.000169,-0.000081,0.051870,-0.012567,-0.021000,-0.000001
0.022000,4.407448,-1.647351,0.000194,-0.000098,0.056466,-0.013436,-0.021999,-0.000001
0.023000,4.536074,-1.712467,0.000231,-0.000118,0.061203,-0.014302,-0.022999,-0.000001
0.024000,4.661525,-1.778940,0.000254,-0.000131,0.066079,-0.015163,-0.023999,-0.000001
0.025000,4.778565,-1.843926,0.000299,-0.000148,0.071085,-0.016016,-0.024999,-0.000001
0.026000,4.892428,-1.909490,0.000335,-0.000166,0.076218,-0.016859,-0.025999,-0.000001
