t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001144,-0.001388,-0.000010,0.000010,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.300961,-0.108723,-0.000013,0.000000,0.000302,-0.000110,-0.002000,0.000000
0.003000,0.586345,-0.211304,0.000006,-0.000005,0.000890,-0.000317,-0.003000,0.000000
0.004000,0.863413,-0.312612,0.000007,0.000006,0.001758,-0.000616,-0.004000,0.000000
0.005000,1.131227,-0.410274,0.000003,0.000010,0.002899,-0.001000,-0.005000,0.000000
0.006000,1.389155,-0.503041,0.000002,-0.000006,0.004303,-0.001460,-0.006000,0.000000
0.007000,1.634839,-0.593859,0.000015,-0.000001,0.005960,-0.001989,-0.007000,0.000000
0.008000,1.873956,-0.683111,0.000010,0.000004,0.007863,-0.002583,-0.008000,0.000000
0.009000,2.104061,-0.769477,0.000006,0.000003,0.010006,-0.003234,-0.009000,0.000000
0.010000,2.325053,-0.853581,0.000005,0.000003,0.012380,-0.003938,-0.010000,0.000000
0.011000,2.538204,-0.935767,0.000000,0.000001,0.014977,-0.004688,-0.011000,0.000000
0.012000,2.740584,-1.014444,0.000014,-0.000010,0.017788,-0.005477,-0.012000,0.000000
0.013000,2.934645,-1.092277,0.000030,-0.000011,0.020805,-0.006303,-0.013000,0.000000
0.014000,3.122978,-1.169455,0.000034,-0.000011,0.024022,-0.007160,-0.014000,0.000000
0.015000,3.303775,-1.244580,0.000041,-0.000020,0.027433,-0.008045,-0.015000,0.000000
0.016000,3.476179,-1.319191,0.000055,-0.000017,0.031030,-0.008952,-0.016000,0.000000
0.017000,3.641060,-1.390791,0.000078,-0.000034,0.034806,-0.009878,-0.017000,-0.000000
0.018000,3.801249,-1.463572,0.000086,-0.000037,0.038755,-0.010819,-0.018000,-0.000000
0.019000,3.951692,-1.534811,0.000116,-0.000036,0.042869,-0.011773,-0.019000,-0.000000
0.020000,4.097639,-1.605151,0.000138,-0.000045,0.047143,-0.012735,-0.020000,-0.000000
0.021000,4.237275,-1.673971,0.000165,-0.000064,0.051572,-0.013702,-0.021000,-0.000000
0.022000,4.370961,-1.744374,0.000190,-0.000062,0.056148,-0.014672,-0.021999,-0.000000
0.023000,4.498695,-1.812498,0.000223,-0.000080,0.060867,-0.015643,-0.022999,-0.000000
0.024000,4.620517,-1.880794,0.000259,-0.000093,0.065722,-0.016610,-0.023999,-0.000000
0.025000,4.736164,-1.947484,0.000307,-0.000117,0.070707,-0.017572,-0.024999,-0.000000
0.026000,4.848032,-2.016573,0.000343,-0.000122,0.075819,-0.018528,-0.025999,-0.000001
