t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.002274,0.000493,-0.000015,-0.000006,0.000002,0.000000,-0.001000,-0.000000
0.002000,0.319057,0.000726,-0.000006,-0.000011,0.000321,0.000001,-0.002000,-0.000000
0.003000,0.625421,0.000555,-0.000005,-0.000011,0.000947,0.000002,-0.003000,-0.000000
0.004000,0.918943,0.000358,0.000006,-0.000010,0.001866,0.000002,-0.004000,-0.000000
0.005000,1.203351,0.000694,0.000007,-0.000016,0.003069,0.000003,-0.005000,-0.000000
0.006000,1.476782,-0.001731,0.000011,0.000011,0.004546,0.000001,-0.006000,-0.000000
0.007000,1.742075,-0.000481,0.000003,-0.000005,0.006288,0.000001,-0.007000,-0.000000
0.008000,1.997455,-0.000581,-0.000004,-0.000005,0.008285,0.000000,-0.008000,-0.000000
0.009000,2.241899,0.000635,-0.000000,-0.000021,0.010527,0.000001,-0.009000,-0.000000
0.010000,2.475445,-0.000454,0.000016,-0.000010,0.013003,0.000000,-0.010000,-0.000000
0.011000,2.704083,-0.000524,0.000008,-0.000011,0.015707,-0.000000,-0.011000,-0.000000
0.012000,2.922023,-0.001148,0.000015,-0.000005,0.018629,-0.000001,-0.012000,-0.000000
0.013000,3.131941,-0.001678,0.000023,-0.000000,0.021761,-0.000003,-0.013000,-0.000000
0.014000,3.333466,-0.000515,0.000035,-0.000015,0.025094,-0.000004,-0.014000,-0.000000
0.015000,3.527874,-0.001530,0.000045,-0.000004,0.028622,-0.000005,-0.015000,-0.000000
0.016000,3.715226,-0.001161,0.000055,-0.000010,0.032337,-0.000006,-0.016000,-0.000000
0.017000,3.894882,-0.000751,0.000070,-0.000016,0.036232,-0.000007,-0.017000,-0.000000
0.018000,4.065875,-0.001432,0.000099,-0.000009,0.040298,-0.000009,-0.018000,-0.000000
0.019000,4.229944,-0.002204,0.000131,-0.000001,0.044528,-0.000011,-0.019000,-0.000000
0.020000,4.390650,-0.001507,0.000147,-0.000010,0.048919,-0.000012,-0.020000,-0.000000
0.021000,4.544382,-0.002618,0.000169,0.000002,0.053463,-0.000015,-0.021000,-0.000000
0.022000,4.692451,-0.002019,0.000192,-0.000006,0.058155,-0.000017,-0.021999,-0.000000
0.023000,4.833224,-0.002267,0.000226,-0.000004,0.062989,-0.000019,-0.022999,-0.000000
0.024000,4.967165,-0.002106,0.000272,-0.000006,0.067956,-0.000021,-0.023999,-0.000000
0.025000,5.097360,-0.001357,0.000309,-0.000016,0.073053,-0.000023,-0.024999,-0.000000
0.026000,5.223988,-0.002413,0.000339,-0.000004,0.078277,-0.000025,-0.025999,-0.000000
