t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000595,-0.000363,-0.000004,0.000002,0.000001,-0.000000,-0.001000,0.000000
0.002000,0.301676,-0.107809,-0.000015,0.000005,0.000302,-0.000108,-0.002000,0.000000
0.003000,0.589480,-0.208768,-0.000007,-0.000011,0.000893,-0.000312,-0.003000,-0.000000
0.004000,0.867398,-0.308234,-0.000007,-0.000007,0.001765,-0.000607,-0.004000,-0.000000
0.005000,1.135445,-0.403217,-0.000008,-0.000017,0.002910,-0.000984,-0.005000,-0.000000
0.006000,1.391798,-0.496338,-0.000000,-0.000008,0.004317,-0.001437,-0.006000,-0.000000
0.007000,1.640647,-0.587654,-0.000007,0.000004,0.005979,-0.001960,-0.007000,-0.000000
0.008000,1.877699,-0.674328,0.000005,0.000004,0.007886,-0.002544,-0.008000,-0.000000
0.009000,2.109865,-0.758599,-0.000006,-0.000014,0.010034,-0.003185,-0.009000,-0.000000
0.010000,2.329458,-0.841483,0.000003,-0.000009,0.012411,-0.003875,-0.010000,-0.000000
0.011000,2.541281,-0.922629,0.000008,-0.000005,0.015011,-0.004612,-0.011000,-0.000000
0.012000,2.745592,-1.000965,0.000012,-0.000015,0.017825,-0.005388,-0.012000,-0.000000
0.013000,2.940568,-1.078012,0.000025,-0.000016,0.020847,-0.006198,-0.013000,-0.000000
0.014000,3.128751,-1.155466,0.000029,-0.000002,0.024068,-0.007041,-0.014000,-0.000000
0.015000,3.309499,-1.228790,0.000041,-0.000018,0.027484,-0.007909,-0.015000,-0.000000
0.016000,3.482064,-1.300117,0.000061,-0.000041,0.031084,-0.008797,-0.016000,-0.000000
0.017000,3.647382,-1.373608,0.000078,-0.000030,0.034864,-0.009704,-0.017000,-0.000000
0.018000,3.805396,-1.443867,0.000104,-0.000042,0.038815,-0.010625,-0.018000,-0.000000
0.019000,3.958721,-1.513694,0.000121,-0.000059,0.042933,-0.011557,-0.019000,-0.000000
0.020000,4.104294,-1.583993,0.000146,-0.000058,0.047210,-0.012497,-0.020000,-0.000000
0.021000,4.245324,-1.652621,0.000166,-0.000077,0.051643,-0.013441,-0.021000,-0.000000
0.022000,4.380826,-1.722109,0.000183,-0.000084,0.056225,-0.014388,-0.021999,-0.000000
0.023000,4.508282,-1.788558,0.000222,-0.000112,0.060950,-0.015334,-0.022999,-0.000000
0.024000,4.630798,-1.855673,0.000257,-0.000133,0.065810,-0.016275,-0.023999,-0.000001
0.025000,4.747107,-1.922470,0.000301,-0.000153,0.070802,-0.017210,-0.024999,-0.000001
0.026000,4.861008,-1.992067,0.000326,-0.000153,0.075921,-0.018140,-0.025999,-0.000001
