t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000545,0.000504,-0.000002,-0.000008,0.000001,0.000001,-0.001000,-0.000000
0.002000,0.298994,-0.108340,-0.000000,-0.000005,0.000300,-0.000108,-0.002000,-0.000000
0.003000,0.586764,-0.213795,-0.000001,0.000003,0.000888,-0.000317,-0.003000,-0.000000
0.004000,0.865564,-0.314284,-0.000009,-0.000009,0.001758,-0.000618,-0.004000,-0.000000
0.005000,1.130603,-0.410731,0.000005,-0.000015,0.002898,-0.001002,-0.005000,-0.000000
0.006000,1.387212,-0.506496,0.000006,-0.000000,0.004300,-0.001465,-0.006000,-0.000000
0.007000,1.634713,-0.598677,0.000006,0.000005,0.005957,-0.002000,-0.007000,-0.000000
0.008000,1.873572,-0.687494,0.000003,-0.000000,0.007861,-0.002598,-0.008000,-0.000000
0.009000,2.103825,-0.773536,-0.000002,-0.000011,0.010003,-0.003253,-0.009000,-0.000000
0.010000,2.323548,-0.857299,0.000005,-0.000017,0.012376,-0.003961,-0.010000,-0.000000
0.011000,2.533642,-0.939915,0.000017,-0.000008,0.014969,-0.004715,-0.011000,-0.000000
0.012000,2.737412,-1.019143,0.000023,-0.000024,0.017777,-0.005510,-0.012000,-0.000000
0.013000,2.932573,-1.098438,0.000029,-0.000020,0.020792,-0.006341,-0.013000,-0.000000
0.014000,3.119762,-1.175976,0.000039,-0.000017,0.024007,-0.007205,-0.014000,-0.000000
0.015000,3.299560,-1.251578,0.000051,-0.000022,0.027415,-0.008097,-0.015000,-0.000000
0.016000,3.472926,-1.326736,0.000058,-0.000022,0.031009,-0.009012,-0.016000,-0.000000
0.017000,3.637141,-1.399066,0.000083,-0.000032,0.034781,-0.009946,-0.017000,-0.000000
0.018000,3.795643,-1.471236,0.000102,-0.000040,0.038726,-0.010896,-0.018000,-0.000000
0.019000,3.946710,-1.542417,0.000129,-0.000046,0.042836,-0.011857,-0.019000,-0.000000
0.020000,4.093169,-1.613373,0.000147,-0.000055,0.047107,-0.012828,-0.020000,-0.000000
0.021000,4.232206,-1.680954,0.000180,-0.000090,0.051532,-0.013803,-0.020999,-0.000000
0.022000,4.366336,-1.750527,0.000204,-0.000103,0.056105,-0.014780,-0.021999,-0.000000
0.023000,4.495838,-1.821964,0.000220,-0.000097,0.060823,-0.015760,-0.022999,-0.000001
0.024000,4.616394,-1.888901,0.000267,-0.000123,0.065676,-0.016737,-0.023999,-0.000001
0.025000,4.732990,-1.956790,0.000305,-0.000143,0.070660,-0.017709,-0.024999,-0.000001
0.026000,4.844153,-2.024364,0.000349,-0.000164,0.075770,-0.018673,-0.025998,-0.000001
