t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.764894,-0.270121,0.000000,0.000000,0.000671,-0.000232,-0.002633,-0.000000
0.001000,0.763050,-0.270858,0.000010,0.000015,0.001438,-0.000493,-0.003633,-0.000000
0.002000,1.035763,-0.366959,0.000005,0.000010,0.002481,-0.000838,-0.004633,0.000000
0.003000,1.297318,-0.459637,0.000007,0.000005,0.003791,-0.001260,-0.005633,0.000000
0.004000,1.548877,-0.550536,0.000009,0.000013,0.005358,-0.001754,-0.006633,0.000000
0.005000,1.792149,-0.638530,0.000004,0.000013,0.007177,-0.002312,-0.007633,0.000000
0.006000,2.024383,-0.723396,0.000012,0.000013,0.009236,-0.002928,-0.008633,0.000000
0.007000,2.249724,-0.805782,0.000009,0.000002,0.011530,-0.003595,-0.009633,0.000000
0.008000,2.465850,-0.887093,0.000008,0.000003,0.014049,-0.004309,-0.010633,0.000000
0.009000,2.673308,-0.967068,0.000010,0.000010,0.016787,-0.005066,-0.011633,0.000000
0.010000,2.871555,-1.043550,0.000022,0.000002,0.019735,-0.005857,-0.012633,0.000000
0.011000,3.064486,-1.119742,0.000018,-0.000004,0.022887,-0.006681,-0.013633,0.000000
0.012000,3.245565,-1.193360,0.000044,-0.000007,0.026233,-0.007531,-0.014633,0.000000
0.013000,3.423503,-1.267054,0.000043,-0.000014,0.029769,-0.008405,-0.015633,0.000000
0.014000,3.591604,-1.338696,0.000063,-0.000021,0.033487,-0.009297,-0.016633,0.000000
0.015000,3.753401,-1.409471,0.000080,-0.000031,0.037380,-0.010204,-0.017633,0.000000
0.016000,3.908322,-1.479528,0.000101,-0.000039,0.041441,-0.011123,-0.018633,0.000000
0.017000,4.057501,-1.548391,0.000121,-0.000057,0.045666,-0.012050,-0.019633,-0.000000
0.018000,4.199176,-1.617543,0.000149,-0.000061,0.050046,-0.012982,-0.020633,-0.000000
0.019000,4.337120,-1.685402,0.000167,-0.000084,0.054578,-0.013917,-0.021632,-0.000000
0.020000,4.467171,-1.753412,0.000199,-0.000094,0.059253,-0.014852,-0.022632,-0.000000
0.021000,4.591726,-1.819397,0.000236,-0.000123,0.064068,-0.015782,-0.023632,-0.000000
0.022000,4.710890,-1.887987,0.000270,-0.000124,0.069016,-0.016709,-0.024632,-0.000000
0.023000,4.824468,-1.953120,0.000316,-0.000160,0.074091,-0.017627,-0.025632,-0.000001
0.024000,4.932787,-2.019373,0.000363,-0.000184,0.079288,-0.018535,-0.026631,-0.000001
0.025000,5.036045,-2.086524,0.000413,-0.000198,0.084602,-0.019432,-0.027631,-0.000001
0.026000,5.137077,-2.153052,0.000453,-0.000231,0.090030,-0.020316,-0.028631,-0.000001
0.027000,5.228909,-2.218493,0.000525,-0.000259,0.095564,-0.021184,-0.029630,-0.000001
0.028000,5.320890,-2.286509,0.000570,-0.000281,0.101203,-0.022038,-0.030630,-0.000002
0.029000,5.404435,-2.353659,0.000645,-0.000298,0.106938,-0.022873,-0.031629,-0.000002
0.030000,5.486201,-2.420078,0.000712,-0.000337,0.112767,-0.023689,-0.032629,-0.000002
0.031000,5.561924,-2.486770,0.000795,-0.000368,0.118684,-0.024484,-0.033628,-0.000003
