t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000309,0.000744,-0.000000,-0.000009,0.000000,0.000001,-0.001000,-0.000000
0.002000,0.299853,-0.107577,-0.000004,-0.000013,0.000300,-0.000107,-0.002000,-0.000000
0.003000,0.587128,-0.211647,0.000001,-0.000015,0.000889,-0.000314,-0.003000,-0.000000
0.004000,0.863469,-0.313403,0.000005,-0.000000,0.001757,-0.000614,-0.004000,-0.000000
0.005000,1.131542,-0.409990,0.000002,-0.000013,0.002898,-0.000998,-0.005000,-0.000000
0.006000,1.386864,-0.504181,0.000014,-0.000007,0.004300,-0.001458,-0.006000,-0.000000
0.007000,1.638032,-0.594713,-0.000005,-0.000031,0.005960,-0.001989,-0.007000,-0.000000
0.008000,1.874373,-0.683700,0.000006,-0.000022,0.007864,-0.002583,-0.008000,-0.000000
0.009000,2.103535,-0.770035,0.000008,-0.000024,0.010006,-0.003235,-0.009000,-0.000000
0.010000,2.325638,-0.855362,-0.000002,-0.000019,0.012380,-0.003940,-0.010000,-0.000000
0.011000,2.536019,-0.937443,0.000009,-0.000015,0.014975,-0.004692,-0.011000,-0.000000
0.012000,2.740189,-1.017127,0.000011,-0.000025,0.017786,-0.005485,-0.012000,-0.000000
0.013000,2.934369,-1.094807,0.000026,-0.000031,0.020803,-0.006313,-0.013000,-0.000000
0.014000,3.121916,-1.172370,0.000034,-0.000028,0.024019,-0.007173,-0.014000,-0.000000
0.015000,3.303760,-1.248386,0.000033,-0.000034,0.027430,-0.008061,-0.015000,-0.000000
0.016000,3.474426,-1.322051,0.000059,-0.000037,0.031026,-0.008972,-0.016000,-0.000000
0.017000,3.638687,-1.394627,0.000083,-0.000044,0.034799,-0.009901,-0.017000,-0.000000
0.018000,3.796665,-1.467379,0.000104,-0.000041,0.038744,-0.010846,-0.018000,-0.000000
0.019000,3.950352,-1.536401,0.000120,-0.000079,0.042857,-0.011801,-0.019000,-0.000000
0.020000,4.095543,-1.608256,0.000144,-0.000073,0.047130,-0.012767,-0.020000,-0.000000
0.021000,4.235743,-1.678501,0.000164,-0.000082,0.051557,-0.013738,-0.021000,-0.000001
0.022000,4.369159,-1.746656,0.000196,-0.000105,0.056132,-0.014712,-0.021999,-0.000001
0.023000,4.495698,-1.814799,0.000236,-0.000121,0.060849,-0.015684,-0.022999,-0.000001
0.024000,4.618754,-1.881961,0.000268,-0.000154,0.065703,-0.016654,-0.023999,-0.000001
0.025000,4.736242,-1.952072,0.000297,-0.000152,0.070689,-0.017620,-0.024999,-0.000001
0.026000,4.847598,-2.018949,0.000341,-0.000181,0.075801,-0.018579,-0.025998,-0.000001
