t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.003112,0.000875,0.000020,0.000000,-0.000003,0.000001,-0.001000,0.000000
0.002000,0.305817,-0.085513,0.000004,0.000000,0.000303,-0.000085,-0.002000,0.000000
0.003000,0.599650,-0.167781,0.000012,0.000002,0.000904,-0.000248,-0.003000,0.000000
0.004000,0.885196,-0.247656,0.000004,0.000000,0.001793,-0.000482,-0.004000,0.000000
0.005000,1.157667,-0.324704,0.000012,0.000004,0.002957,-0.000780,-0.005000,0.000000
0.006000,1.421392,-0.398462,0.000014,-0.000006,0.004391,-0.001134,-0.006000,0.000000
0.007000,1.674775,-0.469939,0.000019,-0.000017,0.006082,-0.001538,-0.007000,-0.000000
0.008000,1.920437,-0.541515,0.000010,-0.000012,0.008026,-0.001988,-0.008000,-0.000000
0.009000,2.157317,-0.610886,-0.000001,-0.000013,0.010213,-0.002479,-0.009000,-0.000000
0.010000,2.381003,-0.677674,0.000017,-0.000012,0.012631,-0.003003,-0.010000,-0.000000
0.011000,2.598810,-0.743680,0.000018,-0.000014,0.015275,-0.003557,-0.011000,-0.000000
0.012000,2.808148,-0.809462,0.000018,-0.000005,0.018137,-0.004138,-0.012000,-0.000000
0.013000,3.006932,-0.871845,0.000039,-0.000014,0.021206,-0.004738,-0.013000,-0.000000
0.014000,3.201735,-0.934971,0.000035,-0.000017,0.024478,-0.005355,-0.014000,-0.000000
0.015000,3.387482,-0.996371,0.000043,-0.000027,0.027946,-0.005984,-0.015000,-0.000000
0.016000,3.563160,-1.056488,0.000070,-0.000035,0.031599,-0.006621,-0.016000,-0.000000
0.017000,3.733904,-1.117507,0.000083,-0.000036,0.035432,-0.007265,-0.017000,-0.000000
0.018000,3.896140,-1.178739,0.000108,-0.000024,0.039437,-0.007912,-0.018000,-0.000000
0.019000,4.053198,-1.238469,0.000128,-0.000030,0.043609,-0.008559,-0.019000,-0.000000
0.020000,4.203061,-1.297442,0.000156,-0.000040,0.047941,-0.009202,-0.019999,-0.000000
0.021000,4.348097,-1.357788,0.000176,-0.000038,0.052427,-0.009841,-0.020999,-0.000000
0.022000,4.487147,-1.417425,0.000199,-0.000045,0.057062,-0.010472,-0.021999,-0.000000
0.023000,4.620241,-1.475340,0.000229,-0.000070,0.061839,-0.011091,-0.022999,-0.000000
0.024000,4.746384,-1.534545,0.000268,-0.000080,0.066752,-0.011698,-0.023999,-0.000000
0.025000,4.867549,-1.593780,0.000307,-0.000093,0.071795,-0.012291,-0.024999,-0.000001
0.026000,4.982699,-1.655810,0.000351,-0.000075,0.076962,-0.012869,-0.025998,-0.000001
