t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000415,0.001541,0.000006,-0.000015,-0.000000,0.000002,-0.001000,-0.000000
0.002000,0.298918,-0.105052,0.000007,-0.000003,0.000298,-0.000104,-0.002000,-0.000000
0.003000,0.587819,-0.205921,0.000010,-0.000012,0.000888,-0.000305,-0.003000,-0.000000
0.004000,0.868137,-0.306335,-0.000006,0.000004,0.001761,-0.000598,-0.004000,-0.000000
0.005000,1.133457,-0.399212,0.000014,-0.000007,0.002903,-0.000971,-0.005000,-0.000000
0.006000,1.390838,-0.491360,0.000018,-0.000002,0.004308,-0.001419,-0.006000,-0.000000
0.007000,1.640482,-0.580848,0.000011,-0.000003,0.005970,-0.001935,-0.007000,-0.000000
0.008000,1.879866,-0.666565,0.000012,-0.000014,0.007879,-0.002512,-0.008000,-0.000000
0.009000,2.110841,-0.751238,0.000007,-0.000013,0.010028,-0.003145,-0.009000,-0.000000
0.010000,2.330361,-0.833114,0.000019,-0.000010,0.012405,-0.003828,-0.010000,-0.000000
0.011000,2.541034,-0.913516,0.000033,-0.000001,0.015004,-0.004555,-0.011000,-0.000000
0.012000,2.748665,-0.991375,0.000020,-0.000020,0.017821,-0.005321,-0.012000,-0.000000
0.013000,2.944802,-1.068353,0.000026,-0.000019,0.020845,-0.006122,-0.013000,-0.000000
0.014000,3.131868,-1.142498,0.000044,-0.000029,0.024069,-0.006952,-0.014000,-0.000000
0.015000,3.314076,-1.217882,0.000043,-0.000022,0.027487,-0.007809,-0.015000,-0.000000
0.016000,3.486106,-1.289986,0.000065,-0.000028,0.031090,-0.008687,-0.016000,-0.000000
0.017000,3.652139,-1.361709,0.000081,-0.000031,0.034873,-0.009582,-0.017000,-0.000000
0.018000,3.812209,-1.432126,0.000095,-0.000043,0.038829,-0.010491,-0.018000,-0.000000
0.019000,3.964634,-1.500408,0.000121,-0.000066,0.042951,-0.011409,-0.019000,-0.000000
0.020000,4.110484,-1.570097,0.000145,-0.000067,0.047232,-0.012335,-0.020000,-0.000000
0.021000,4.251713,-1.639210,0.000164,-0.000076,0.051669,-0.013266,-0.020999,-0.000000
0.022000,4.384152,-1.706889,0.000203,-0.000085,0.056252,-0.014198,-0.021999,-0.000000
0.023000,4.515668,-1.773808,0.000217,-0.000118,0.060981,-0.015128,-0.022999,-0.000001
0.024000,4.636683,-1.841363,0.000261,-0.000123,0.065845,-0.016054,-0.023999,-0.000001
0.025000,4.754046,-1.907916,0.000299,-0.000144,0.070839,-0.016974,-0.024999,-0.000001
0.026000,4.866081,-1.973990,0.000342,-0.000170,0.075960,-0.017886,-0.025998,-0.000001
