t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000808,-0.000774,-0.000004,0.000010,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.315111,0.040241,0.000003,0.000011,0.000316,0.000039,-0.002000,0.000000
0.003000,0.620597,0.080131,-0.000007,0.000011,0.000937,0.000115,-0.003000,0.000000
0.004000,0.912104,0.118797,0.000001,0.000005,0.001851,0.000220,-0.004000,0.000000
0.005000,1.195020,0.155794,-0.000005,0.000010,0.003049,0.000348,-0.005000,0.000000
0.006000,1.464486,0.192308,0.000008,0.000006,0.004519,0.000494,-0.006000,0.000000
0.007000,1.726024,0.228442,0.000009,0.000001,0.006252,0.000655,-0.007000,0.000000
0.008000,1.977687,0.263098,0.000011,0.000006,0.008240,0.000824,-0.008000,0.000000
0.009000,2.221926,0.298094,0.000001,0.000006,0.010474,0.000999,-0.009000,0.000000
0.010000,2.453342,0.332284,0.000016,0.000007,0.012942,0.001174,-0.010000,0.000000
0.011000,2.678706,0.367151,0.000014,0.000002,0.015639,0.001347,-0.011000,0.000000
0.012000,2.895911,0.400856,0.000012,0.000012,0.018555,0.001513,-0.012000,0.000000
0.013000,3.102071,0.435572,0.000028,0.000007,0.021680,0.001670,-0.013000,0.000000
0.014000,3.301996,0.469451,0.000036,0.000018,0.025007,0.001815,-0.014000,0.000000
0.015000,3.493589,0.504927,0.000049,0.000012,0.028528,0.001944,-0.015000,0.000000
0.016000,3.677548,0.540693,0.000065,0.000008,0.032234,0.002057,-0.016000,0.000000
0.017000,3.853231,0.577425,0.000091,-0.000003,0.036118,0.002151,-0.017000,0.000000
0.018000,4.023903,0.613512,0.000108,0.000002,0.040175,0.002223,-0.018000,0.000000
0.019000,4.189214,0.650040,0.000120,0.000013,0.044397,0.002270,-0.019000,0.000000
0.020000,4.344660,0.687691,0.000155,0.000013,0.048776,0.002292,-0.020000,0.000000
0.021000,4.495742,0.726877,0.000181,0.000008,0.053306,0.002287,-0.020999,0.000000
0.022000,4.640428,0.765880,0.000213,0.000014,0.057981,0.002254,-0.021999,0.000000
0.023000,4.779683,0.807251,0.000245,0.000003,0.062794,0.002191,-0.022999,0.000000
0.024000,4.913207,0.847257,0.000284,0.000019,0.067740,0.002096,-0.023999,0.000000
0.025000,5.042515,0.889739,0.000316,0.000019,0.072814,0.001970,-0.024999,0.000000
0.026000,5.165106,0.932175,0.000363,0.000029,0.078009,0.001810,-0.025998,0.000000
0.027000,5.281349,0.978113,0.000420,0.000008,0.083317,0.001618,-0.026998,0.000000
0.028000,5.395006,1.023126,0.000469,0.000013,0.088737,0.001391,-0.027998,0.000000
