t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.001040,0.000921,0.000008,-0.000006,-0.000001,0.000001,-0.001000,-0.000000
0.002000,0.299556,-0.107546,-0.000002,-0.000005,0.000299,-0.000107,-0.002000,-0.000000
0.003000,0.588107,-0.210957,-0.000003,-0.000012,0.000888,-0.000313,-0.003000,-0.000000
0.004000,0.864281,-0.311402,0.000005,-0.000005,0.001757,-0.000611,-0.004000,-0.000000
0.005000,1.132385,-0.408398,0.000001,-0.000007,0.002899,-0.000993,-0.005000,-0.000000
0.006000,1.387811,-0.501674,0.000014,-0.000005,0.004301,-0.001451,-0.006000,-0.000000
0.007000,1.638108,-0.594318,-0.000004,0.000003,0.005961,-0.001981,-0.007000,-0.000000
0.008000,1.875810,-0.681990,0.000002,-0.000001,0.007867,-0.002574,-0.008000,-0.000000
0.009000,2.104128,-0.765700,0.000014,-0.000022,0.010010,-0.003221,-0.009000,-0.000000
0.010000,2.325141,-0.850502,0.000011,-0.000013,0.012383,-0.003922,-0.010000,-0.000000
0.011000,2.537693,-0.932041,0.000012,-0.000018,0.014980,-0.004668,-0.011000,-0.000000
0.012000,2.741829,-1.011612,0.000014,-0.000025,0.017791,-0.005455,-0.012000,-0.000000
0.013000,2.936439,-1.090379,0.000025,-0.000017,0.020810,-0.006279,-0.013000,-0.000000
0.014000,3.124762,-1.167509,0.000029,-0.000016,0.024029,-0.007134,-0.014000,-0.000000
0.015000,3.305160,-1.242344,0.000039,-0.000025,0.027441,-0.008016,-0.015000,-0.000000
0.016000,3.476925,-1.315617,0.000059,-0.000033,0.031038,-0.008920,-0.016000,-0.000000
0.017000,3.644195,-1.388970,0.000064,-0.000039,0.034816,-0.009843,-0.017000,-0.000000
0.018000,3.800838,-1.460307,0.000096,-0.000042,0.038764,-0.010781,-0.018000,-0.000000
0.019000,3.954500,-1.531970,0.000106,-0.000048,0.042881,-0.011732,-0.019000,-0.000000
0.020000,4.100017,-1.602089,0.000131,-0.000057,0.047157,-0.012691,-0.020000,-0.000000
0.021000,4.239839,-1.670670,0.000157,-0.000079,0.051587,-0.013654,-0.021000,-0.000000
0.022000,4.373318,-1.738912,0.000188,-0.000099,0.056165,-0.014619,-0.021999,-0.000000
0.023000,4.500060,-1.807394,0.000226,-0.000108,0.060884,-0.015584,-0.022999,-0.000001
0.024000,4.622620,-1.875302,0.000259,-0.000128,0.065741,-0.016546,-0.023999,-0.000001
0.025000,4.738912,-1.944628,0.000297,-0.000126,0.070728,-0.017505,-0.024999,-0.000001
0.026000,4.851197,-2.011096,0.000337,-0.000159,0.075842,-0.018455,-0.025999,-0.000001
