t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,-0.000382,0.000164,0.000003,-0.000000,-0.000000,0.000000,-0.001000,-0.000000
0.002000,0.299856,-0.100399,0.000011,-0.000005,0.000299,-0.000100,-0.002000,-0.000000
0.003000,0.590322,-0.199613,0.000008,0.000011,0.000891,-0.000295,-0.003000,0.000000
0.004000,0.870039,-0.292788,0.000011,-0.000001,0.001766,-0.000575,-0.004000,0.000000
0.005000,1.140510,-0.383873,0.000004,-0.000006,0.002915,-0.000932,-0.005000,-0.000000
0.006000,1.400689,-0.472438,-0.000001,-0.000006,0.004330,-0.001361,-0.006000,-0.000000
0.007000,1.647500,-0.558434,0.000016,0.000008,0.005997,-0.001854,-0.007000,0.000000
0.008000,1.887970,-0.640444,0.000018,-0.000006,0.007913,-0.002405,-0.008000,-0.000000
0.009000,2.119769,-0.720657,0.000017,-0.000017,0.010069,-0.003007,-0.009000,-0.000000
0.010000,2.342857,-0.801319,0.000012,-0.000003,0.012457,-0.003657,-0.010000,-0.000000
0.011000,2.554829,-0.877597,0.000027,-0.000007,0.015067,-0.004348,-0.011000,-0.000000
0.012000,2.762594,-0.952805,0.000018,-0.000021,0.017895,-0.005075,-0.012000,-0.000000
0.013000,2.957848,-1.028593,0.000032,0.000005,0.020929,-0.005835,-0.013000,-0.000000
0.014000,3.148687,-1.099803,0.000035,-0.000018,0.024165,-0.006621,-0.014000,-0.000000
0.015000,3.329390,-1.170509,0.000053,-0.000024,0.027593,-0.007429,-0.015000,-0.000000
0.016000,3.504929,-1.241023,0.000058,-0.000030,0.031210,-0.008256,-0.016000,-0.000000
0.017000,3.672098,-1.311761,0.000071,-0.000020,0.035006,-0.009099,-0.017000,-0.000000
0.018000,3.832165,-1.379198,0.000092,-0.000035,0.038974,-0.009954,-0.018000,-0.000000
0.019000,3.986553,-1.447515,0.000107,-0.000039,0.043110,-0.010816,-0.019000,-0.000000
0.020000,4.132249,-1.514288,0.000140,-0.000045,0.047405,-0.011684,-0.020000,-0.000000
0.021000,4.275267,-1.581848,0.000152,-0.000051,0.051855,-0.012555,-0.020999,-0.000000
0.022000,4.409045,-1.646403,0.000191,-0.000075,0.056453,-0.013423,-0.021999,-0.000000
0.023000,4.538759,-1.712220,0.000219,-0.000089,0.061193,-0.014289,-0.022999,-0.000000
0.024000,4.661736,-1.777126,0.000259,-0.000108,0.066069,-0.015148,-0.023999,-0.000000
0.025000,4.779015,-1.841777,0.000304,-0.000128,0.071075,-0.015999,-0.024999,-0.000001
0.026000,4.892708,-1.908158,0.000339,-0.000136,0.076208,-0.016841,-0.025998,-0.000001
