t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.001119,-0.000721,-0.000007,0.000009,0.000001,-0.000001,-0.001000,0.000000
0.002000,0.317958,-0.001829,0.000001,0.000026,0.000319,-0.000003,-0.002000,0.000000
0.003000,0.625412,0.000220,-0.000005,0.000006,0.000944,-0.000002,-0.003000,0.000000
0.004000,0.920105,0.000392,-0.000001,0.000008,0.001865,-0.000002,-0.004000,0.000000
0.005000,1.204208,0.000832,0.000001,0.000006,0.003069,-0.000001,-0.005000,0.000000
0.006000,1.479156,0.001065,-0.000004,0.000007,0.004548,-0.000000,-0.006000,0.000000
0.007000,1.744267,0.002432,-0.000012,-0.000006,0.006292,0.000002,-0.007000,0.000000
0.008000,1.998008,0.002134,-0.000008,0.000000,0.008290,0.000005,-0.008000,0.000000
0.009000,2.241632,0.001958,0.000000,0.000005,0.010532,0.000006,-0.009000,0.000000
0.010000,2.478609,0.002333,-0.000006,0.000004,0.013010,0.000009,-0.010000,0.000000
0.011000,2.704385,0.001569,0.000004,0.000015,0.015715,0.000010,-0.011000,0.000000
0.012000,2.924512,0.003019,-0.000002,0.000001,0.018639,0.000013,-0.012000,0.000000
0.013000,3.131495,0.003789,0.000023,-0.000005,0.021771,0.000017,-0.013000,0.000000
0.014000,3.334283,0.003179,0.000028,0.000004,0.025105,0.000020,-0.014000,0.000000
0.015000,3.527426,0.003319,0.000046,0.000005,0.028633,0.000024,-0.015000,0.000000
0.016000,3.715290,0.002166,0.000052,0.000021,0.032348,0.000026,-0.016000,0.000000
0.017000,3.892685,0.004051,0.000082,0.000001,0.036241,0.000030,-0.017000,0.000000
0.018000,4.067918,0.003894,0.000084,0.000005,0.040308,0.000034,-0.018000,0.000000
0.019000,4.231761,0.003673,0.000117,0.000010,0.044540,0.000037,-0.019000,0.000000
0.020000,4.391446,0.004262,0.000139,0.000005,0.048932,0.000042,-0.020000,0.000000
0.021000,4.544879,0.003997,0.000163,0.000010,0.053477,0.000046,-0.021000,0.000000
0.022000,4.691714,0.004562,0.000194,0.000005,0.058168,0.000050,-0.022000,0.000000
0.023000,4.831711,0.004265,0.000233,0.000010,0.063000,0.000055,-0.022999,0.000000
0.024000,4.968128,0.004865,0.000263,0.000005,0.067968,0.000059,-0.023999,0.000000
0.025000,5.097386,0.005842,0.000306,-0.000005,0.073065,0.000065,-0.024999,0.000000
0.026000,5.222699,0.004394,0.000345,0.000014,0.078288,0.000070,-0.025999,0.000000
0.027000,5.340293,0.005303,0.000403,0.000005,0.083628,0.000075,-0.026998,0.000000
0.028000,5.455177,0.005409,0.000451,0.000005,0.089084,0.000080,-0.027998,0.000000
