t,fx,fy,x,y,x_dot,y_dot,wx,wy
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000978,-0.000251,-0.000006,-0.000001,0.000001,-0.000000,-0.001000,-0.000000
0.002000,0.300651,-0.106184,-0.000006,-0.000006,0.000302,-0.000106,-0.002000,-0.000000
0.003000,0.591251,-0.207936,-0.000015,-0.000022,0.000894,-0.000310,-0.003000,-0.000000
0.004000,0.867780,-0.307254,-0.000008,-0.000012,0.001767,-0.000604,-0.004000,-0.000000
0.005000,1.135182,-0.403248,-0.000006,-0.000006,0.002911,-0.000980,-0.005000,-0.000000
0.006000,1.392860,-0.495246,-0.000004,-0.000012,0.004319,-0.001432,-0.006000,-0.000000
0.007000,1.639585,-0.584453,0.000006,-0.000012,0.005980,-0.001952,-0.007000,-0.000000
0.008000,1.880563,-0.672365,-0.000007,-0.000013,0.007890,-0.002534,-0.008000,-0.000000
0.009000,2.109589,-0.757428,-0.000002,-0.000008,0.010037,-0.003173,-0.009000,-0.000000
0.010000,2.330751,-0.840172,-0.000002,-0.000009,0.012416,-0.003863,-0.010000,-0.000000
0.011000,2.543882,-0.921260,-0.000004,-0.000009,0.015017,-0.004598,-0.011000,-0.000000
0.012000,2.746624,-0.999810,0.000008,-0.000008,0.017833,-0.005373,-0.012000,-0.000000
0.013000,2.942321,-1.076231,0.000018,-0.000017,0.020856,-0.006181,-0.013000,-0.000000
0.014000,3.132480,-1.151949,0.000014,-0.000028,0.024081,-0.007020,-0.014000,-0.000000
0.015000,3.311140,-1.226218,0.000035,-0.000025,0.027498,-0.007885,-0.015000,-0.000000
0.016000,3.484381,-1.298962,0.000048,-0.000034,0.031100,-0.008772,-0.016000,-0.000000
0.017000,3.651441,-1.370546,0.000059,-0.000049,0.034883,-0.009676,-0.017000,-0.000000
0.018000,3.809355,-1.441980,0.000083,-0.000047,0.038838,-0.010595,-0.018000,-0.000000
0.019000,3.964559,-1.512216,0.000087,-0.000065,0.042961,-0.011524,-0.019000,-0.000000
0.020000,4.108507,-1.582744,0.000120,-0.000055,0.047243,-0.012463,-0.020000,-0.000000
0.021000,4.248576,-1.649305,0.000150,-0.000091,0.051678,-0.013403,-0.021000,-0.000000
0.022000,4.381646,-1.717985,0.000183,-0.000096,0.056261,-0.014346,-0.022000,-0.000001
0.023000,4.509380,-1.784535,0.000220,-0.000123,0.060985,-0.015287,-0.022999,-0.000001
0.024000,4.633153,-1.853489,0.000244,-0.000128,0.065848,-0.016226,-0.023999,-0.000001
0.025000,4.749234,-1.919920,0.000290,-0.000150,0.070840,-0.017158,-0.024999,-0.000001
0.026000,4.862264,-1.986572,0.000326,-0.000178,0.075960,-0.018082,-0.025999,-0.000001
